,KAMCHAY,LRCHRUM,ATAY,TATAY,KIRIROM1,KIRIROM3
339,37.1556642,58.44082039999999,43.14248049999999,31.439941300000005,2.589453125,1.6925781200000003
340,35.93662103749999,57.3944339,41.9457032125,31.007031287499995,2.504589845,1.5979492199999998
341,35.64765638749999,55.13222685000001,39.3399415,31.825683599999998,2.399121095,1.5458984387499999
342,32.26259760000001,49.631640450000006,36.1151365625,28.742089925,2.2689453125,1.4551757825
343,28.585839925,45.75917975,33.885156437499994,25.8541992,2.1447265625,1.3840820324999998
344,26.3834960625,43.7120117125,32.44863281250001,24.591699249999994,2.04951171875,1.3256835925000001
345,25.892285137499993,41.068847475000005,30.967187537499996,23.131543012499996,1.9655273462499998,1.269628905
346,24.773828149999996,38.675195412499995,29.281347599999997,21.927050787499997,1.8668945300000002,1.2160156274999998
347,23.549023425,38.356347625,28.608789137499997,21.915136650000004,1.772558595,1.1632812487500002
348,23.529199237500002,38.4063475875,28.538964862500002,21.508984287500006,1.7218749987500002,1.1266601575
349,24.2280273,39.090722725000006,29.210937425000004,21.119433587499998,1.7050781237500001,1.0890625
350,24.206347675000007,36.0620119875,26.921679674999996,20.235253975,1.61201171875,1.04238281375
351,21.7720702625,33.3730468125,24.8698241875,18.890234325000005,1.5058593762499999,1.00458984375
352,19.250976424999998,31.617285012500002,23.646875037500003,17.93554685000001,1.4107421875,0.97138671875
353,17.73417975,30.604882749999994,22.700585924999995,17.1074219,1.3400390649999998,0.94404296875
354,17.1611328125,30.504003899999994,22.553906287500002,16.8619141,1.2836914074999999,0.93154296875
355,16.541113250000002,30.229296800000004,22.672558475,16.153417949999998,1.2151367175,0.9076171875
356,16.121777350000002,28.220703174999993,21.157812512499998,15.5588866375,1.1763671875,0.88505859375
357,15.844628925,26.544726662499993,19.943945337499997,15.0481445875,1.136328125,0.86630859375
358,16.1657226375,27.105566362500003,20.233593774999996,14.897265612500002,1.0908203125,0.84453125
359,18.3857421875,28.524609525,21.093554774999994,15.658105475,1.05908203125,0.8228515625
360,19.665625125,32.212890525,23.697949224999995,16.203125,1.0234375,0.80478515625
361,18.438476537499998,32.4732421375,23.4507813125,16.6783202625,0.99140625,0.784765625
362,16.676171975,30.020214900000003,21.2867188375,16.166992287499998,0.9658203125,0.77041015625
363,15.771289049999998,27.628027312500002,19.8748047,14.698828099999997,0.94248046875,0.75615234375
364,16.187304712499998,26.345507924999993,18.8632813,14.6677734375,0.9236328125,0.74599609375
