Year,Month,Day,Hour,SOLAR_KampongChhnang,SOLAR_KampongSpeu
2016,7,23,2,0.0,0.0
2016,7,23,3,0.0,0.0
2016,7,23,4,0.0,0.0
2016,7,23,5,0.0,0.0
2016,7,23,6,7.26367115475388,8.288350867269765
2016,7,23,7,25.87169431022814,29.504232237421185
2016,7,23,8,44.41161405466714,50.58850827109728
2016,7,23,9,55.683585064564525,63.16137110845647
2016,7,23,10,60.52629592335554,69.17290962669203
2016,7,23,11,65.24189916599252,74.56217047542003
2016,7,23,12,64.62738719197537,73.85987107654329
2016,7,23,13,59.699741467305614,68.22827596263498
2016,7,23,14,50.719234154269586,57.96483903345094
2016,7,23,15,37.62404049851243,42.99890342687134
2016,7,23,16,21.90962216796023,25.039568191954544
2016,7,23,17,6.816036961335179,7.789756527240204
2016,7,23,18,0.0,0.0
2016,7,23,19,0.0,0.0
2016,7,23,20,0.0,0.0
2016,7,23,21,0.0,0.0
2016,7,23,22,0.0,0.0
2016,7,23,23,0.0,0.0
2016,7,24,0,0.0,0.0
2016,7,24,1,0.0,0.0
2016,7,24,2,0.0,0.0
2016,7,24,3,0.0,0.0
2016,7,24,4,0.0,0.0
2016,7,24,5,0.0,0.0
2016,7,24,6,14.776452183773836,16.84157605023008
2016,7,24,7,43.32298165216297,49.328103393086494
2016,7,24,8,65.67922934612724,74.62400941204477
2016,7,24,9,67.69331330964012,76.24946683290148
2016,7,24,10,64.23495074922334,73.4113722848267
2016,7,24,11,68.56524068057932,78.36027506351924
2016,7,24,12,68.82396742765206,78.6559627744595
2016,7,24,13,64.4840597708,73.69606830948572
2016,7,24,14,55.491125226745396,63.418428830566164
2016,7,24,15,42.145667210917175,48.166476812476766
2016,7,24,16,25.467074616059616,29.105228132639567
2016,7,24,17,8.281142018958391,9.464162307381018
2016,7,24,18,0.0,0.0
2016,7,24,19,0.0,0.0
2016,7,24,20,0.0,0.0
2016,7,24,21,0.0,0.0
2016,7,24,22,0.0,0.0
2016,7,24,23,0.0,0.0
2016,7,25,0,0.0,0.0
2016,7,25,1,0.0,0.0
2016,7,25,2,0.0,0.0
2016,7,25,3,0.0,0.0
2016,7,25,4,0.0,0.0
2016,7,25,5,0.0,0.0
2016,7,25,6,9.596408995968579,10.946328546411412
2016,7,25,7,31.32314585925673,35.70571941141167
2016,7,25,8,50.817959202550135,57.85251259193457
2016,7,25,9,59.09802236524395,66.97385851194171
2016,7,25,10,63.28083027676392,72.32094888773021
2016,7,25,11,68.25034861402361,78.00039841602698
2016,7,25,12,67.94500904285333,77.6514389061181
2016,7,25,13,62.85483595518367,71.83409823449561
2016,7,25,14,53.08946119207304,60.673669933797754
2016,7,25,15,39.39689178448211,45.02501918226526
2016,7,25,16,23.35940612377594,26.696464141458218
2016,7,25,17,7.359353019011133,8.410689164584152
2016,7,25,18,0.0,0.0
2016,7,25,19,0.0,0.0
2016,7,25,20,0.0,0.0
2016,7,25,21,0.0,0.0
2016,7,25,22,0.0,0.0
2016,7,25,23,0.0,0.0
2016,7,26,0,0.0,0.0
2016,7,26,1,0.0,0.0
2016,7,26,2,0.0,0.0
2016,7,26,3,0.0,0.0
2016,7,26,4,0.0,0.0
2016,7,26,5,0.0,0.0
2016,7,26,6,8.774326879124075,10.009867483888792
2016,7,26,7,31.211655259250875,35.57961900303619
2016,7,26,8,52.07119792610231,59.273997164561955
2016,7,26,9,59.876561816962194,67.84872095228454
2016,7,26,10,62.873431964315294,71.85535081636034
2016,7,26,11,67.69067500104255,77.36077142976288
2016,7,26,12,66.84493494600164,76.39421136685901
2016,7,26,13,61.39978289685706,70.17118045355093
2016,7,26,14,51.85465871763347,59.262467105866826
2016,7,26,15,38.66080999506012,44.18378285149727
2016,7,26,16,23.193427511854193,26.50677429926193
2016,7,26,17,7.329357469490382,8.376408536560435
2016,7,26,18,0.0,0.0
2016,7,26,19,0.0,0.0
2016,7,26,20,0.0,0.0
2016,7,26,21,0.0,0.0
2016,7,26,22,0.0,0.0
2016,7,26,23,0.0,0.0
2016,7,27,0,0.0,0.0
2016,7,27,1,0.0,0.0
2016,7,27,2,0.0,0.0
2016,7,27,3,0.0,0.0
2016,7,27,4,0.0,0.0
2016,7,27,5,0.0,0.0
2016,7,27,6,12.980422970367142,14.798754230965363
2016,7,27,7,39.55169159244919,45.05383115232393
2016,7,27,8,57.68797506130959,65.62877196827138
2016,7,27,9,60.866714334699964,68.9553574968182
2016,7,27,10,63.066882087178705,72.07643667106137
2016,7,27,11,67.95706384918252,77.66521582763718
2016,7,27,12,67.63311020732306,77.29498309408349
2016,7,27,13,61.01857472439751,69.73551397074002
2016,7,27,14,50.0209148609452,57.16675984108022
2016,7,27,15,35.33615025023034,40.38417171454896
2016,7,27,16,19.952285333385706,22.80261180958366
2016,7,27,17,5.69778908485851,6.511758954124009
2016,7,27,18,0.0,0.0
2016,7,27,19,0.0,0.0
2016,7,27,20,0.0,0.0
2016,7,27,21,0.0,0.0
2016,7,27,22,0.0,0.0
2016,7,27,23,0.0,0.0
2016,7,28,0,0.0,0.0
2016,7,28,1,0.0,0.0
2016,7,28,2,0.0,0.0
2016,7,28,3,0.0,0.0
2016,7,28,4,0.0,0.0
2016,7,28,5,0.0,0.0
2016,7,28,6,12.382868607964198,14.118825128551354
2016,7,28,7,40.68758917424564,46.34368679962273
2016,7,28,8,64.0033922371921,72.75772669430425
2016,7,28,9,67.75229177751493,76.47968149761414
2016,7,28,10,65.5356637354947,74.89790141199396
2016,7,28,11,69.86970915785088,79.85109618040102
2016,7,28,12,69.71366605256796,79.67276120293482
2016,7,28,13,64.69615772702146,73.93846597373883
2016,7,28,14,54.88053252902673,62.72060860460196
2016,7,28,15,41.353737652516664,47.26141446001905
2016,7,28,16,24.930125360949525,28.491571841085168
2016,7,28,17,8.063807591324304,9.215780104370632
2016,7,28,18,0.0,0.0
2016,7,28,19,0.0,0.0
2016,7,28,20,0.0,0.0
2016,7,28,21,0.0,0.0
2016,7,28,22,0.0,0.0
2016,7,28,23,0.0,0.0
2016,7,29,0,0.0,0.0
2016,7,29,1,0.0,0.0
2016,7,29,2,0.0,0.0
2016,7,29,3,0.0,0.0
2016,7,29,4,0.0,0.0
2016,7,29,5,0.0,0.0
2016,7,29,6,14.794317287964143,16.86190907272851
2016,7,29,7,45.59968485689324,51.91413246683708
2016,7,29,8,68.92451137764753,78.29802584729644
2016,7,29,9,69.8616662135786,78.70305970637929
2016,7,29,10,65.20845166359544,74.52394475839479
2016,7,29,11,69.91829775605275,79.90662600691743
2016,7,29,12,69.65655866147931,79.60749561311923
2016,7,29,13,63.94353819797934,73.07832936911925
2016,7,29,14,53.58272372077169,61.23739853802478
2016,7,29,15,39.492294683179864,45.134051066491274
2016,7,29,16,23.134307372434822,26.439208425639798
2016,7,29,17,6.762666581658727,7.728761807609972
2016,7,29,18,0.0,0.0
2016,7,29,19,0.0,0.0
2016,7,29,20,0.0,0.0
2016,7,29,21,0.0,0.0
2016,7,29,22,0.0,0.0
2016,7,29,23,0.0,0.0
2016,7,30,0,0.0,0.0
2016,7,30,1,0.0,0.0
2016,7,30,2,0.0,0.0
2016,7,30,3,0.0,0.0
2016,7,30,4,0.0,0.0
2016,7,30,5,0.0,0.0
2016,7,30,6,9.67758414883784,11.038787250158169
2016,7,30,7,33.221433992640705,37.8660073573633
2016,7,30,8,55.09356371998802,62.70307078392782
2016,7,30,9,63.51442122803509,71.9121038342973
2016,7,30,10,64.95654399701085,74.23605028229811
2016,7,30,11,69.64198731847381,79.59084264968435
2016,7,30,12,69.39501401232178,79.30858744265348
2016,7,30,13,64.21343687779705,73.38678500319664
2016,7,30,14,54.49773893779977,62.2831302146283
2016,7,30,15,40.86539259078561,46.70330581804069
2016,7,30,16,24.69070271584772,28.21794596096882
2016,7,30,17,8.03454055344674,9.182332061081988
2016,7,30,18,0.0,0.0
2016,7,30,19,0.0,0.0
2016,7,30,20,0.0,0.0
2016,7,30,21,0.0,0.0
2016,7,30,22,0.0,0.0
2016,7,30,23,0.0,0.0
2016,7,31,0,0.0,0.0
2016,7,31,1,0.0,0.0
2016,7,31,2,0.0,0.0
2016,7,31,3,0.0,0.0
2016,7,31,4,0.0,0.0
2016,7,31,5,0.0,0.0
2016,7,31,6,8.585591531013348,9.79478698530008
2016,7,31,7,31.481362169091465,35.88833330423408
2016,7,31,8,54.74774973020208,62.31455358218195
2016,7,31,9,63.63091620573288,72.05608891752743
2016,7,31,10,65.03996372943648,74.33138711935597
2016,7,31,11,70.17620965319905,80.20138246079892
2016,7,31,12,69.99538349582464,79.99472399522818
2016,7,31,13,65.33141435809068,74.66447355210363
2016,7,31,14,56.05512878413916,64.06300432473049
2016,7,31,15,42.64489319399802,48.7370207931406
2016,7,31,16,25.765033601606714,29.445752687550527
2016,7,31,17,8.225532430286025,9.400608491755456
2016,7,31,18,0.0,0.0
2016,7,31,19,0.0,0.0
2016,7,31,20,0.0,0.0
2016,7,31,21,0.0,0.0
2016,7,31,22,0.0,0.0
2016,7,31,23,0.0,0.0
2016,8,1,0,0.0,0.0
2016,8,1,1,0.0,0.0
2016,8,1,2,0.0,0.0
2016,8,1,3,0.0,0.0
2016,8,1,4,0.0,0.0
2016,8,1,5,0.0,0.0
2016,8,1,6,10.313315679189227,11.762743648016428
2016,8,1,7,36.753674950354416,41.88023439230131
2016,8,1,8,59.93382201657564,68.17921697675216
2016,8,1,9,66.93421182234981,75.68013609598403
2016,8,1,10,65.62254232561503,74.9971912292743
2016,8,1,11,69.94452519306799,79.93660022064914
2016,8,1,12,69.65448585095486,79.60512668680556
2016,8,1,13,63.979376592903634,73.11928753474702
2016,8,1,14,52.97505078176837,60.542915179163835
2016,8,1,15,38.22133074023402,43.68152084598174
2016,8,1,16,22.303270168029822,25.48945162060551
2016,8,1,17,6.778803812831308,7.747204357521497
2016,8,1,18,0.0,0.0
2016,8,1,19,0.0,0.0
2016,8,1,20,0.0,0.0
2016,8,1,21,0.0,0.0
2016,8,1,22,0.0,0.0
2016,8,1,23,0.0,0.0
2016,8,2,0,0.0,0.0
2016,8,2,1,0.0,0.0
2016,8,2,2,0.0,0.0
2016,8,2,3,0.0,0.0
2016,8,2,4,0.0,0.0
2016,8,2,5,0.0,0.0
2016,8,2,6,6.800327290923834,7.760077139623612
2016,8,2,7,24.467746866076144,27.90835384334792
2016,8,2,8,40.36089941043492,45.999771894713916
2016,8,2,9,49.42842710920128,56.18455397377883
2016,8,2,10,54.194135646798976,61.93615502491311
2016,8,2,11,58.08498518421285,66.38284021052897
2016,8,2,12,58.53847886154729,66.90111869891119
2016,8,2,13,54.23768406439123,61.98592464501856
2016,8,2,14,45.26680259133916,51.733488675816176
2016,8,2,15,32.50003838488619,37.142901011298505
2016,8,2,16,17.948765587416084,20.51287495704695
2016,8,2,17,4.902853735007906,5.603261411437607
2016,8,2,18,0.0,0.0
2016,8,2,19,0.0,0.0
2016,8,2,20,0.0,0.0
2016,8,2,21,0.0,0.0
2016,8,2,22,0.0,0.0
2016,8,2,23,0.0,0.0
2016,8,3,0,0.0,0.0
2016,8,3,1,0.0,0.0
2016,8,3,2,0.0,0.0
2016,8,3,3,0.0,0.0
2016,8,3,4,0.0,0.0
2016,8,3,5,0.0,0.0
2016,8,3,6,6.940311503777335,7.919669847998336
2016,8,3,7,27.012955894173004,30.806053742518916
2016,8,3,8,44.57879611128295,50.79143803604009
2016,8,3,9,52.45592675414753,59.59729195580971
2016,8,3,10,56.426881939409256,64.48786507361056
2016,8,3,11,61.386865824031304,70.1564180846072
2016,8,3,12,60.390304412738836,69.01749075741583
2016,8,3,13,55.01361596126669,62.872703955733364
2016,8,3,14,45.13751651741226,51.58573316275685
2016,8,3,15,32.47619612700433,37.11565271657638
2016,8,3,16,18.251406986153167,20.858750841317903
2016,8,3,17,4.8252239618314645,5.5145416706645305
2016,8,3,18,0.0,0.0
2016,8,3,19,0.0,0.0
2016,8,3,20,0.0,0.0
2016,8,3,21,0.0,0.0
2016,8,3,22,0.0,0.0
2016,8,3,23,0.0,0.0
2016,8,4,0,0.0,0.0
2016,8,4,1,0.0,0.0
2016,8,4,2,0.0,0.0
2016,8,4,3,0.0,0.0
2016,8,4,4,0.0,0.0
2016,8,4,5,0.0,0.0
2016,8,4,6,6.692696751369698,7.6373652406132
2016,8,4,7,24.93965525851768,28.44618290255196
2016,8,4,8,43.244694634091296,49.277766468744964
2016,8,4,9,53.56793401090172,60.851677574281126
2016,8,4,10,58.084676092674506,66.38248696305659
2016,8,4,11,63.26426011193879,72.30201155650147
2016,8,4,12,62.082684728237645,70.95163968941446
2016,8,4,13,56.3089788431751,64.3531186779144
2016,8,4,14,45.820753753046404,52.366575717767326
2016,8,4,15,33.00568688970422,37.720785016804825
2016,8,4,16,19.326845916434443,22.087823904496503
2016,8,4,17,5.74341340388204,6.563901033008046
2016,8,4,18,0.0,0.0
2016,8,4,19,0.0,0.0
2016,8,4,20,0.0,0.0
2016,8,4,21,0.0,0.0
2016,8,4,22,0.0,0.0
2016,8,4,23,0.0,0.0
2016,8,5,0,0.0,0.0
2016,8,5,1,0.0,0.0
2016,8,5,2,0.0,0.0
2016,8,5,3,0.0,0.0
2016,8,5,4,0.0,0.0
2016,8,5,5,0.0,0.0
2016,8,5,6,9.211971846894835,10.50829631468752
2016,8,5,7,32.863446457232136,37.46173270499922
2016,8,5,8,54.864098256169434,62.45657701887056
2016,8,5,9,63.668268433633926,72.14717810822886
2016,8,5,10,64.64657914594393,73.88180473822163
2016,8,5,11,69.33469909506864,79.2396561086499
2016,8,5,12,69.16989317651233,79.05130648744266
2016,8,5,13,64.21963293263133,73.3938662087215
2016,8,5,14,54.72224832713819,62.539712373872206
2016,8,5,15,41.11633193008471,46.99009363438253
2016,8,5,16,24.83569185621332,28.383647835672363
2016,8,5,17,7.959643713796502,9.096735672910288
2016,8,5,18,0.0,0.0
2016,8,5,19,0.0,0.0
2016,8,5,20,0.0,0.0
2016,8,5,21,0.0,0.0
2016,8,5,22,0.0,0.0
2016,8,5,23,0.0,0.0
2016,8,6,0,0.0,0.0
2016,8,6,1,0.0,0.0
2016,8,6,2,0.0,0.0
2016,8,6,3,0.0,0.0
2016,8,6,4,0.0,0.0
2016,8,6,5,0.0,0.0
2016,8,6,6,14.20890755167498,16.195961492668893
2016,8,6,7,45.14008207513914,51.401322538496274
2016,8,6,8,68.6548071340546,78.03266315871714
2016,8,6,9,71.21422406854488,80.38747152395746
2016,8,6,10,65.68290528906445,75.06617747321651
2016,8,6,11,70.17002523712921,80.19431455671909
2016,8,6,12,69.9109798998174,79.89826274264847
2016,8,6,13,64.6844823947222,73.92512273682537
2016,8,6,14,54.55319891516982,62.34651304590837
2016,8,6,15,39.993621233722315,45.70699569568264
2016,8,6,16,23.045196132351084,26.337367008401237
2016,8,6,17,6.945573660152736,7.937798468745983
2016,8,6,18,0.0,0.0
2016,8,6,19,0.0,0.0
2016,8,6,20,0.0,0.0
2016,8,6,21,0.0,0.0
2016,8,6,22,0.0,0.0
2016,8,6,23,0.0,0.0
2016,8,7,0,0.0,0.0
2016,8,7,1,0.0,0.0
2016,8,7,2,0.0,0.0
2016,8,7,3,0.0,0.0
2016,8,7,4,0.0,0.0
2016,8,7,5,0.0,0.0
2016,8,7,6,7.946930116633558,9.06687345987499
2016,8,7,7,30.896552779033335,35.22571369491864
2016,8,7,8,55.049934260956974,62.67074950699418
2016,8,7,9,64.52794543783038,73.11785531601667
2016,8,7,10,65.11531079229935,74.41749804834211
2016,8,7,11,70.05371828183749,80.06139232209999
2016,8,7,12,69.8705357237004,79.8520408270862
2016,8,7,13,64.17616105616459,73.34418406418811
2016,8,7,14,54.735985026577595,62.555411458945834
2016,8,7,15,40.68075123057276,46.492287120654574
2016,8,7,16,23.90596854176742,27.32110690487706
2016,8,7,17,7.10906401529381,8.124644588907211
2016,8,7,18,0.0,0.0
2016,8,7,19,0.0,0.0
2016,8,7,20,0.0,0.0
2016,8,7,21,0.0,0.0
2016,8,7,22,0.0,0.0
2016,8,7,23,0.0,0.0
2016,8,8,0,0.0,0.0
2016,8,8,1,0.0,0.0
2016,8,8,2,0.0,0.0
2016,8,8,3,0.0,0.0
2016,8,8,4,0.0,0.0
2016,8,8,5,0.0,0.0
2016,8,8,6,14.749418023608197,16.81050297612483
2016,8,8,7,47.11818464258703,53.64597934581852
2016,8,8,8,72.47311627660966,82.33931310517939
2016,8,8,9,74.0907682787481,83.43579400613065
2016,8,8,10,62.79760751326526,71.7686943008746
2016,8,8,11,66.60255338748306,76.1172038714092
2016,8,8,12,67.24261964910599,76.84870817040685
2016,8,8,13,64.00418119981146,73.14763565692738
2016,8,8,14,56.17245728926659,64.1970940448761
2016,8,8,15,43.76617001236575,50.01848001413229
2016,8,8,16,27.61271326747832,31.557386591403798
2016,8,8,17,9.541001936790817,10.904002213475218
2016,8,8,18,0.0,0.0
2016,8,8,19,0.0,0.0
2016,8,8,20,0.0,0.0
2016,8,8,21,0.0,0.0
2016,8,8,22,0.0,0.0
2016,8,8,23,0.0,0.0
2016,8,9,0,0.0,0.0
2016,8,9,1,0.0,0.0
2016,8,9,2,0.0,0.0
2016,8,9,3,0.0,0.0
2016,8,9,4,0.0,0.0
2016,8,9,5,0.0,0.0
2016,8,9,6,18.02451401920921,20.532204754544722
2016,8,9,7,53.58538529068999,60.96922930564289
2016,8,9,8,78.15222137564827,88.71074183553215
2016,8,9,9,74.91546946061689,84.2020228749163
2016,8,9,10,61.05902696885477,69.78174510726258
2016,8,9,11,65.61334674667464,74.98668199619958
2016,8,9,12,66.50560025138681,76.00640028729923
2016,8,9,13,63.80746816381743,72.9228207586485
2016,8,9,14,56.03174027726139,64.03627460258446
2016,8,9,15,43.640687206111096,49.875071092698406
2016,8,9,16,27.089123356965306,30.95899812224606
2016,8,9,17,8.93709221900183,10.213819678859238
2016,8,9,18,0.0,0.0
2016,8,9,19,0.0,0.0
2016,8,9,20,0.0,0.0
2016,8,9,21,0.0,0.0
2016,8,9,22,0.0,0.0
2016,8,9,23,0.0,0.0
2016,8,10,0,0.0,0.0
2016,8,10,1,0.0,0.0
2016,8,10,2,0.0,0.0
2016,8,10,3,0.0,0.0
2016,8,10,4,0.0,0.0
2016,8,10,5,0.0,0.0
2016,8,10,6,11.083676898508594,12.63950562841163
2016,8,10,7,36.545122597610074,41.64806675375666
2016,8,10,8,57.91774956700477,65.92254779903267
2016,8,10,9,65.33907628541911,74.03923010549491
2016,8,10,10,64.704273905853,73.94774160668916
2016,8,10,11,69.62585048538648,79.5724005547274
2016,8,10,12,69.7073911805015,79.66558992057314
2016,8,10,13,64.80073995892909,74.0579885244904
2016,8,10,14,54.979085951710545,62.833241087669194
2016,8,10,15,40.327628920822455,46.08871876665423
2016,8,10,16,22.72921517502205,25.97624591431091
2016,8,10,17,6.36131281578388,7.270071789467293
2016,8,10,18,0.0,0.0
2016,8,10,19,0.0,0.0
2016,8,10,20,0.0,0.0
2016,8,10,21,0.0,0.0
2016,8,10,22,0.0,0.0
2016,8,10,23,0.0,0.0
2016,8,11,0,0.0,0.0
2016,8,11,1,0.0,0.0
2016,8,11,2,0.0,0.0
2016,8,11,3,0.0,0.0
2016,8,11,4,0.0,0.0
2016,8,11,5,0.0,0.0
2016,8,11,6,7.982336505181788,9.10708293343469
2016,8,11,7,29.808874609125034,33.98963220303278
2016,8,11,8,48.43647578860045,55.17938228464473
2016,8,11,9,56.740894797518465,64.44536618274293
2016,8,11,10,59.04811972079421,67.48356539519338
2016,8,11,11,63.890739763325705,73.01798830094366
2016,8,11,12,63.23427809603364,72.26774639546701
2016,8,11,13,57.272377352867984,65.45414554613485
2016,8,11,14,47.444900696129196,54.222743652719075
2016,8,11,15,34.19570033527263,39.080800383168715
2016,8,11,16,19.26661554714244,22.018989196734214
2016,8,11,17,5.2076600563589635,5.951611492981673
2016,8,11,18,0.0,0.0
2016,8,11,19,0.0,0.0
2016,8,11,20,0.0,0.0
2016,8,11,21,0.0,0.0
2016,8,11,22,0.0,0.0
2016,8,11,23,0.0,0.0
2016,8,12,0,0.0,0.0
2016,8,12,1,0.0,0.0
2016,8,12,2,0.0,0.0
2016,8,12,3,0.0,0.0
2016,8,12,4,0.0,0.0
2016,8,12,5,0.0,0.0
2016,8,12,6,9.085554125467235,10.364025389927344
2016,8,12,7,33.576989322102676,38.27580373369592
2016,8,12,8,57.41923365403286,65.3641918330421
2016,8,12,9,66.4030908721105,75.24456021081016
2016,8,12,10,65.21174121796015,74.52770424909733
2016,8,12,11,70.12517838551611,80.1430610120184
2016,8,12,12,70.19352045900017,80.22116623885735
2016,8,12,13,65.3533326716231,74.68952305328352
2016,8,12,14,55.383188599075474,63.29507268465768
2016,8,12,15,41.03439419888311,46.89645051300928
2016,8,12,16,23.588884575567185,26.958725229219638
2016,8,12,17,6.821032327070997,7.795465516652567
2016,8,12,18,0.0,0.0
2016,8,12,19,0.0,0.0
2016,8,12,20,0.0,0.0
2016,8,12,21,0.0,0.0
2016,8,12,22,0.0,0.0
2016,8,12,23,0.0,0.0
2016,8,13,0,0.0,0.0
2016,8,13,1,0.0,0.0
2016,8,13,2,0.0,0.0
2016,8,13,3,0.0,0.0
2016,8,13,4,0.0,0.0
2016,8,13,5,0.0,0.0
2016,8,13,6,12.651588020890955,14.423899168735517
2016,8,13,7,42.80093896792332,48.75406717474025
2016,8,13,8,68.38751536278119,77.76222515653903
2016,8,13,9,72.97364633716346,82.45357015901772
2016,8,13,10,66.01936178892616,75.45069918734418
2016,8,13,11,70.5377109970326,80.61452685375156
2016,8,13,12,70.37936126731486,80.43355573407412
2016,8,13,13,65.2702185728134,74.59453551178676
2016,8,13,14,54.8275674122848,62.66007704261119
2016,8,13,15,40.142492150491904,45.877133886276454
2016,8,13,16,23.55039145554521,26.914733092051666
2016,8,13,17,6.900693095753435,7.886506395146782
2016,8,13,18,0.0,0.0
2016,8,13,19,0.0,0.0
2016,8,13,20,0.0,0.0
2016,8,13,21,0.0,0.0
2016,8,13,22,0.0,0.0
2016,8,13,23,0.0,0.0
2016,8,14,0,0.0,0.0
2016,8,14,1,0.0,0.0
2016,8,14,2,0.0,0.0
2016,8,14,3,0.0,0.0
2016,8,14,4,0.0,0.0
2016,8,14,5,0.0,0.0
2016,8,14,6,11.913082943892531,13.583372374262256
2016,8,14,7,42.443520943948535,48.34894774166423
2016,8,14,8,66.60791019196134,75.75697818439319
2016,8,14,9,72.02812192749761,81.44454264429598
2016,8,14,10,66.0010782868365,75.42980375638457
2016,8,14,11,70.42831828076534,80.48950660658896
2016,8,14,12,70.30828791648095,80.35232904740683
2016,8,14,13,65.19544978001562,74.50908546287498
2016,8,14,14,54.95256158662172,62.80292752756768
2016,8,14,15,40.422547787983376,46.197197471981
2016,8,14,16,22.82169919199223,26.081941933705405
2016,8,14,17,6.402176244280301,7.316772850606059
2016,8,14,18,0.0,0.0
2016,8,14,19,0.0,0.0
2016,8,14,20,0.0,0.0
2016,8,14,21,0.0,0.0
2016,8,14,22,0.0,0.0
2016,8,14,23,0.0,0.0
2016,8,15,0,0.0,0.0
2016,8,15,1,0.0,0.0
2016,8,15,2,0.0,0.0
2016,8,15,3,0.0,0.0
2016,8,15,4,0.0,0.0
2016,8,15,5,0.0,0.0
2016,8,15,6,12.330399206365412,14.058205474613418
2016,8,15,7,43.8730354899325,49.97202403310614
2016,8,15,8,69.8378662017206,79.40524083063538
2016,8,15,9,73.87557739956112,83.46422938814065
2016,8,15,10,65.71983285366825,75.10838040419229
2016,8,15,11,70.25034195543527,80.28610509192602
2016,8,15,12,70.42466384942277,80.48533011362602
2016,8,15,13,65.67443295198963,75.05649480227389
2016,8,15,14,56.42376472473142,64.4843025425502
2016,8,15,15,43.08169559450713,49.23622353657959
2016,8,15,16,26.24525145643289,29.99457309306616
2016,8,15,17,8.266329303190087,9.447233489360098
2016,8,15,18,0.0,0.0
2016,8,15,19,0.0,0.0
2016,8,15,20,0.0,0.0
2016,8,15,21,0.0,0.0
2016,8,15,22,0.0,0.0
2016,8,15,23,0.0,0.0
2016,8,16,0,0.0,0.0
2016,8,16,1,0.0,0.0
2016,8,16,2,0.0,0.0
2016,8,16,3,0.0,0.0
2016,8,16,4,0.0,0.0
2016,8,16,5,0.0,0.0
2016,8,16,6,15.544977709737395,17.714247707421787
2016,8,16,7,49.32086232277291,56.150877522103585
2016,8,16,8,73.26695650891082,83.2727283166821
2016,8,16,9,75.1418075392683,84.83761306937599
2016,8,16,10,65.24810953707379,74.56926804237004
2016,8,16,11,69.73238791184308,79.69415761353495
2016,8,16,12,69.66177769351171,79.61346022115623
2016,8,16,13,65.36256731129112,74.70007692718984
2016,8,16,14,56.56028469716543,64.64032536818905
2016,8,16,15,42.94001210979766,49.07429955405446
2016,8,16,16,25.597644117397785,29.25445041988318
2016,8,16,17,7.764657511868235,8.873894299277982
2016,8,16,18,0.0,0.0
2016,8,16,19,0.0,0.0
2016,8,16,20,0.0,0.0
2016,8,16,21,0.0,0.0
2016,8,16,22,0.0,0.0
2016,8,16,23,0.0,0.0
2016,8,17,0,0.0,0.0
2016,8,17,1,0.0,0.0
2016,8,17,2,0.0,0.0
2016,8,17,3,0.0,0.0
2016,8,17,4,0.0,0.0
2016,8,17,5,0.0,0.0
2016,8,17,6,13.802350570111939,15.7326415484558
2016,8,17,7,45.701940074346,52.04841825094458
2016,8,17,8,71.36582660219919,81.13486615885921
2016,8,17,9,75.63313735712818,85.38193450890343
2016,8,17,10,64.42353246089225,73.6268942410197
2016,8,17,11,69.02283219380602,78.88323679292118
2016,8,17,12,69.72232308567375,79.68265495505574
2016,8,17,13,65.4702779198452,74.82317476553739
2016,8,17,14,56.02495144334809,64.02851593525496
2016,8,17,15,41.43821805710737,47.357963493837
2016,8,17,16,23.520625427599402,26.880714774399312
2016,8,17,17,6.257850912248487,7.151829613998269
2016,8,17,18,0.0,0.0
2016,8,17,19,0.0,0.0
2016,8,17,20,0.0,0.0
2016,8,17,21,0.0,0.0
2016,8,17,22,0.0,0.0
2016,8,17,23,0.0,0.0
2016,8,18,0,0.0,0.0
2016,8,18,1,0.0,0.0
2016,8,18,2,0.0,0.0
2016,8,18,3,0.0,0.0
2016,8,18,4,0.0,0.0
2016,8,18,5,0.0,0.0
2016,8,18,6,7.077649419699694,8.075687914347876
2016,8,18,7,28.16303118971631,32.11802459554546
2016,8,18,8,48.97070605761336,55.79315517187947
2016,8,18,9,59.79137663702,67.89746831109287
2016,8,18,10,60.78593678168299,69.46964203620914
2016,8,18,11,65.53563144452647,74.89786450803028
2016,8,18,12,65.15223649290354,74.45969884903263
2016,8,18,13,58.94817895271601,67.3693473745326
2016,8,18,14,48.16828865643081,55.04947275020664
2016,8,18,15,35.017686153399936,40.02021274674278
2016,8,18,16,19.600077163985237,22.400088187411697
2016,8,18,17,5.118505781155248,5.849720892748857
2016,8,18,18,0.0,0.0
2016,8,18,19,0.0,0.0
2016,8,18,20,0.0,0.0
2016,8,18,21,0.0,0.0
2016,8,18,22,0.0,0.0
2016,8,18,23,0.0,0.0
2016,8,19,0,0.0,0.0
2016,8,19,1,0.0,0.0
2016,8,19,2,0.0,0.0
2016,8,19,3,0.0,0.0
2016,8,19,4,0.0,0.0
2016,8,19,5,0.0,0.0
2016,8,19,6,9.04892676747495,10.321805433683732
2016,8,19,7,33.43524537693937,38.11651652470441
2016,8,19,8,56.47243698571196,64.30369325560801
2016,8,19,9,66.03041441025923,74.88374124439413
2016,8,19,10,64.64682628880382,73.88208718720436
2016,8,19,11,69.02198943327542,78.88227363802906
2016,8,19,12,68.53843427791368,78.32963917475848
2016,8,19,13,63.35401580055478,72.40458948634831
2016,8,19,14,53.179325663683116,60.77637218706642
2016,8,19,15,39.02144186490411,44.595933559890405
2016,8,19,16,22.29802319637051,25.483455081566298
