Year,Month,Day,Hour,GS1,GS2,GS3,GS4,GS5,GS6,GS7,SRP,SHV,KPCM,BTB,BMC,STR,TKO,KPT,KPS
2016,6,30,5,84.7,84.7,63.5,42.4,63.5,42.4,76.5,46.4,25.7,30.2,36.4,13.4,8.4,12.9,12.3,23.5
2016,6,30,6,101.5,101.5,76.1,50.7,76.1,50.7,91.6,55.6,30.8,36.2,43.6,16.1,10.1,15.4,14.7,28.2
2016,6,30,7,121,121,90.8,60.5,90.8,60.5,109.3,66.4,36.8,43.2,52,19.2,12,18.4,17.6,33.6
2016,6,30,8,131.1,131.1,98.3,65.5,98.3,65.5,118.4,71.9,39.8,46.8,56.3,20.8,13,19.9,19,36.4
2016,6,30,9,131.2,131.2,98.4,65.6,98.4,65.6,118.5,71.9,39.9,46.8,56.3,20.8,13,19.9,19.1,36.4
2016,6,30,10,125.1,125.1,93.8,62.6,93.8,62.6,113,68.6,38,44.6,53.7,19.8,12.4,19,18.2,34.7
2016,6,30,11,120,120,90,60,90,60,108.4,65.8,36.5,42.8,51.5,19,11.9,18.2,17.4,33.3
2016,6,30,12,130.7,130.7,98,65.3,98,65.3,118,71.7,39.7,46.6,56.1,20.7,12.9,19.9,19,36.3
2016,6,30,13,135.5,135.5,101.6,67.8,101.6,67.8,122.4,74.3,41.2,48.3,58.2,21.5,13.4,20.6,19.7,37.6
2016,6,30,14,129.9,129.9,97.5,65,97.5,65,117.3,71.2,39.5,46.3,55.8,20.6,12.9,19.7,18.9,36
2016,6,30,15,123.3,123.3,92.5,61.7,92.5,61.7,111.4,67.6,37.5,44,52.9,19.6,12.2,18.7,17.9,34.2
2016,6,30,16,112.2,112.2,84.1,56.1,84.1,56.1,101.3,61.5,34.1,40,48.2,17.8,11.1,17,16.3,31.1
2016,6,30,17,108,108,81,54,81,54,97.5,59.2,32.8,38.5,46.4,17.1,10.7,16.4,15.7,29.9
2016,6,30,18,114.8,114.8,86.1,57.4,86.1,57.4,103.7,62.9,34.9,41,49.3,18.2,11.4,17.4,16.7,31.9
2016,6,30,19,115.2,115.2,86.4,57.6,86.4,57.6,104,63.2,35,41.1,49.5,18.3,11.4,17.5,16.7,32
2016,6,30,20,117.6,117.6,88.2,58.8,88.2,58.8,106.2,64.5,35.7,41.9,50.5,18.6,11.7,17.9,17.1,32.6
2016,6,30,21,109.9,109.9,82.4,54.9,82.4,54.9,99.2,60.2,33.4,39.2,47.2,17.4,10.9,16.7,16,30.5
2016,6,30,22,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,6,30,23,95.8,95.8,71.8,47.9,71.8,47.9,86.5,52.5,29.1,34.2,41.1,15.2,9.5,14.5,13.9,26.6
2016,7,1,0,90.7,90.7,68,45.3,68,45.3,81.9,49.7,27.6,32.3,38.9,14.4,9,13.8,13.2,25.2
2016,7,1,1,88.1,88.1,66.1,44.1,66.1,44.1,79.6,48.3,26.8,31.4,37.8,14,8.7,13.4,12.8,24.5
2016,7,1,2,84.8,84.8,63.6,42.4,63.6,42.4,76.6,46.5,25.8,30.3,36.4,13.4,8.4,12.9,12.3,23.5
2016,7,1,3,82.9,82.9,62.2,41.5,62.2,41.5,74.9,45.5,25.2,29.6,35.6,13.1,8.2,12.6,12.1,23
2016,7,1,4,82.6,82.6,61.9,41.3,61.9,41.3,74.5,45.3,25.1,29.4,35.4,13.1,8.2,12.5,12,22.9
2016,7,1,5,84.7,84.7,63.5,42.4,63.5,42.4,76.5,46.4,25.7,30.2,36.4,13.4,8.4,12.9,12.3,23.5
2016,7,1,6,101.5,101.5,76.1,50.7,76.1,50.7,91.6,55.6,30.8,36.2,43.6,16.1,10.1,15.4,14.7,28.2
2016,7,1,7,121,121,90.8,60.5,90.8,60.5,109.3,66.4,36.8,43.2,52,19.2,12,18.4,17.6,33.6
2016,7,1,8,131,131,98.2,65.5,98.2,65.5,118.2,71.8,39.8,46.7,56.2,20.8,13,19.9,19,36.3
2016,7,1,9,131.2,131.2,98.4,65.6,98.4,65.6,118.5,71.9,39.9,46.8,56.3,20.8,13,19.9,19.1,36.4
2016,7,1,10,125.1,125.1,93.8,62.6,93.8,62.6,113,68.6,38,44.6,53.7,19.8,12.4,19,18.2,34.7
2016,7,1,11,120,120,90,60,90,60,108.4,65.8,36.5,42.8,51.5,19,11.9,18.2,17.4,33.3
2016,7,1,12,130.6,130.6,97.9,65.3,97.9,65.3,117.9,71.6,39.7,46.6,56.1,20.7,12.9,19.8,19,36.2
2016,7,1,13,135.4,135.4,101.5,67.7,101.5,67.7,122.3,74.2,41.1,48.3,58.1,21.5,13.4,20.6,19.7,37.6
2016,7,1,14,129.8,129.8,97.4,64.9,97.4,64.9,117.2,71.2,39.4,46.3,55.7,20.6,12.9,19.7,18.9,36
2016,7,1,15,123.3,123.3,92.5,61.7,92.5,61.7,111.4,67.6,37.5,44,52.9,19.6,12.2,18.7,17.9,34.2
2016,7,1,16,112,112,84,56,84,56,101.1,61.4,34,40,48.1,17.8,11.1,17,16.3,31.1
2016,7,1,17,108,108,81,54,81,54,97.5,59.2,32.8,38.5,46.4,17.1,10.7,16.4,15.7,29.9
2016,7,1,18,114.7,114.7,86,57.3,86,57.3,103.6,62.9,34.8,40.9,49.2,18.2,11.4,17.4,16.7,31.8
2016,7,1,19,115.2,115.2,86.4,57.6,86.4,57.6,104,63.2,35,41.1,49.5,18.3,11.4,17.5,16.7,32
2016,7,1,20,117.6,117.6,88.2,58.8,88.2,58.8,106.2,64.5,35.7,41.9,50.5,18.6,11.7,17.9,17.1,32.6
2016,7,1,21,109.9,109.9,82.4,54.9,82.4,54.9,99.2,60.2,33.4,39.2,47.2,17.4,10.9,16.7,16,30.5
2016,7,1,22,101,101,75.7,50.5,75.7,50.5,91.2,55.4,30.7,36,43.4,16,10,15.3,14.7,28
2016,7,1,23,95.8,95.8,71.8,47.9,71.8,47.9,86.5,52.5,29.1,34.2,41.1,15.2,9.5,14.5,13.9,26.6
2016,7,2,0,41.2,41.2,30.9,20.6,30.9,20.6,37.2,22.6,12.5,14.7,17.7,6.5,4.1,6.3,6,11.4
2016,7,2,1,40.4,40.4,30.3,20.2,30.3,20.2,36.5,22.1,12.3,14.4,17.3,6.4,4,6.1,5.9,11.2
2016,7,2,2,38.4,38.4,28.8,19.2,28.8,19.2,34.6,21,11.7,13.7,16.5,6.1,3.8,5.8,5.6,10.6
2016,7,2,3,37.5,37.5,28.1,18.7,28.1,18.7,33.8,20.5,11.4,13.4,16.1,5.9,3.7,5.7,5.4,10.4
2016,7,2,4,36.6,36.6,27.4,18.3,27.4,18.3,33,20.1,11.1,13,15.7,5.8,3.6,5.6,5.3,10.1
2016,7,2,5,34.9,34.9,26.2,17.5,26.2,17.5,31.5,19.1,10.6,12.5,15,5.5,3.5,5.3,5.1,9.7
2016,7,2,6,36.3,36.3,27.2,18.2,27.2,18.2,32.8,19.9,11,13,15.6,5.8,3.6,5.5,5.3,10.1
2016,7,2,7,43.4,43.4,32.6,21.7,32.6,21.7,39.2,23.8,13.2,15.5,18.6,6.9,4.3,6.6,6.3,12.1
2016,7,2,8,47.2,47.2,35.4,23.6,35.4,23.6,42.7,25.9,14.4,16.9,20.3,7.5,4.7,7.2,6.9,13.1
2016,7,2,9,50,50,37.5,25,37.5,25,45.2,27.4,15.2,17.8,21.5,7.9,5,7.6,7.3,13.9
2016,7,2,10,54.1,54.1,40.6,27.1,40.6,27.1,48.9,29.7,16.4,19.3,23.2,8.6,5.4,8.2,7.9,15
2016,7,2,11,53.3,53.3,40,26.7,40,26.7,48.2,29.2,16.2,19,22.9,8.5,5.3,8.1,7.8,14.8
2016,7,2,12,50,50,37.5,25,37.5,25,45.2,27.4,15.2,17.8,21.5,7.9,5,7.6,7.3,13.9
2016,7,2,13,50.8,50.8,38.1,25.4,38.1,25.4,45.9,27.9,15.4,18.1,21.8,8.1,5,7.7,7.4,14.1
2016,7,2,14,51.4,51.4,38.6,25.7,38.6,25.7,46.4,28.2,15.6,18.3,22.1,8.2,5.1,7.8,7.5,14.3
2016,7,2,15,50.9,50.9,38.2,25.5,38.2,25.5,46,27.9,15.5,18.2,21.9,8.1,5,7.7,7.4,14.1
2016,7,2,16,50.4,50.4,37.8,25.2,37.8,25.2,45.5,27.6,15.3,18,21.6,8,5,7.7,7.3,14
2016,7,2,17,46.5,46.5,34.9,23.2,34.9,23.2,42,25.5,14.1,16.6,20,7.4,4.6,7.1,6.8,12.9
2016,7,2,18,55.9,55.9,41.9,27.9,41.9,27.9,50.5,30.6,17,19.9,24,8.9,5.5,8.5,8.1,15.5
2016,7,2,19,58.4,58.4,43.8,29.2,43.8,29.2,52.8,32,17.8,20.8,25.1,9.3,5.8,8.9,8.5,16.2
2016,7,2,20,57.4,57.4,43.1,28.7,43.1,28.7,51.8,31.5,17.4,20.5,24.6,9.1,5.7,8.7,8.3,15.9
2016,7,2,21,56.3,56.3,42.2,28.1,42.2,28.1,50.8,30.8,17.1,20.1,24.2,8.9,5.6,8.5,8.2,15.6
2016,7,2,22,48.4,48.4,36.3,24.2,36.3,24.2,43.7,26.5,14.7,17.3,20.8,7.7,4.8,7.4,7,13.4
2016,7,2,23,40.9,40.9,30.7,20.4,30.7,20.4,36.9,22.4,12.4,14.6,17.6,6.5,4.1,6.2,5.9,11.3
2016,7,3,0,41.2,41.2,30.9,20.6,30.9,20.6,37.2,22.6,12.5,14.7,17.7,6.5,4.1,6.3,6,11.4
2016,7,3,1,40.3,40.3,30.2,20.1,30.2,20.1,36.4,22.1,12.2,14.4,17.3,6.4,4,6.1,5.9,11.2
2016,7,3,2,38.4,38.4,28.8,19.2,28.8,19.2,34.6,21,11.7,13.7,16.5,6.1,3.8,5.8,5.6,10.6
2016,7,3,3,37.5,37.5,28.1,18.7,28.1,18.7,33.8,20.5,11.4,13.4,16.1,5.9,3.7,5.7,5.4,10.4
2016,7,3,4,36.6,36.6,27.4,18.3,27.4,18.3,33,20.1,11.1,13,15.7,5.8,3.6,5.6,5.3,10.1
2016,7,3,5,34.8,34.8,26.1,17.4,26.1,17.4,31.4,19.1,10.6,12.4,14.9,5.5,3.4,5.3,5.1,9.7
2016,7,3,6,36.3,36.3,27.2,18.2,27.2,18.2,32.8,19.9,11,13,15.6,5.8,3.6,5.5,5.3,10.1
2016,7,3,7,43.4,43.4,32.6,21.7,32.6,21.7,39.2,23.8,13.2,15.5,18.6,6.9,4.3,6.6,6.3,12.1
2016,7,3,8,47.2,47.2,35.4,23.6,35.4,23.6,42.7,25.9,14.4,16.9,20.3,7.5,4.7,7.2,6.9,13.1
2016,7,3,9,50,50,37.5,25,37.5,25,45.2,27.4,15.2,17.8,21.5,7.9,5,7.6,7.3,13.9
2016,7,3,10,54.1,54.1,40.6,27.1,40.6,27.1,48.9,29.7,16.4,19.3,23.2,8.6,5.4,8.2,7.9,15
2016,7,3,11,53.3,53.3,40,26.7,40,26.7,48.2,29.2,16.2,19,22.9,8.5,5.3,8.1,7.8,14.8
2016,7,3,12,50,50,37.5,25,37.5,25,45.2,27.4,15.2,17.8,21.5,7.9,5,7.6,7.3,13.9
2016,7,3,13,50.8,50.8,38.1,25.4,38.1,25.4,45.9,27.9,15.4,18.1,21.8,8.1,5,7.7,7.4,14.1
2016,7,3,14,51.4,51.4,38.6,25.7,38.6,25.7,46.4,28.2,15.6,18.3,22.1,8.2,5.1,7.8,7.5,14.3
2016,7,3,15,50.9,50.9,38.2,25.5,38.2,25.5,46,27.9,15.5,18.2,21.9,8.1,5,7.7,7.4,14.1
2016,7,3,16,50.3,50.3,37.7,25.1,37.7,25.1,45.4,27.6,15.3,17.9,21.6,8,5,7.6,7.3,14
2016,7,3,17,46.5,46.5,34.9,23.2,34.9,23.2,42,25.5,14.1,16.6,20,7.4,4.6,7.1,6.8,12.9
2016,7,3,18,55.8,55.8,41.8,27.9,41.8,27.9,50.3,30.6,16.9,19.9,23.9,8.8,5.5,8.5,8.1,15.5
2016,7,3,19,58.4,58.4,43.8,29.2,43.8,29.2,52.8,32,17.8,20.8,25.1,9.3,5.8,8.9,8.5,16.2
2016,7,3,20,57.4,57.4,43.1,28.7,43.1,28.7,51.8,31.5,17.4,20.5,24.6,9.1,5.7,8.7,8.3,15.9
2016,7,3,21,56.3,56.3,42.2,28.1,42.2,28.1,50.8,30.8,17.1,20.1,24.2,8.9,5.6,8.5,8.2,15.6
2016,7,3,22,48.3,48.3,36.2,24.1,36.2,24.1,43.6,26.5,14.7,17.2,20.7,7.7,4.8,7.3,7,13.4
2016,7,3,23,40.9,40.9,30.7,20.4,30.7,20.4,36.9,22.4,12.4,14.6,17.6,6.5,4.1,6.2,5.9,11.3
2016,7,4,0,90.6,90.6,67.9,45.3,67.9,45.3,81.8,49.6,27.5,32.3,38.9,14.4,9,13.8,13.2,25.1
2016,7,4,1,88.1,88.1,66.1,44.1,66.1,44.1,79.6,48.3,26.8,31.4,37.8,14,8.7,13.4,12.8,24.5
2016,7,4,2,84.7,84.7,63.5,42.4,63.5,42.4,76.5,46.4,25.7,30.2,36.4,13.4,8.4,12.9,12.3,23.5
2016,7,4,3,82.8,82.8,62.1,41.4,62.1,41.4,74.8,45.4,25.2,29.5,35.6,13.1,8.2,12.6,12,23
2016,7,4,4,82.4,82.4,61.8,41.2,61.8,41.2,74.4,45.2,25,29.4,35.4,13.1,8.2,12.5,12,22.9
2016,7,4,5,84.6,84.6,63.4,42.3,63.4,42.3,76.4,46.4,25.7,30.2,36.3,13.4,8.4,12.9,12.3,23.5
2016,7,4,6,101.4,101.4,76,50.7,76,50.7,91.5,55.6,30.8,36.2,43.5,16.1,10,15.4,14.7,28.1
2016,7,4,7,120.9,120.9,90.7,60.5,90.7,60.5,109.2,66.3,36.7,43.1,51.9,19.2,12,18.4,17.6,33.5
2016,7,4,8,130.8,130.8,98.1,65.4,98.1,65.4,118.1,71.7,39.7,46.7,56.2,20.7,13,19.9,19,36.3
2016,7,4,9,131.1,131.1,98.3,65.5,98.3,65.5,118.4,71.9,39.8,46.8,56.3,20.8,13,19.9,19,36.4
2016,7,4,10,125,125,93.7,62.5,93.7,62.5,112.8,68.5,38,44.6,53.7,19.8,12.4,19,18.2,34.7
2016,7,4,11,119.9,119.9,89.9,60,89.9,60,108.3,65.7,36.4,42.8,51.5,19,11.9,18.2,17.4,33.3
2016,7,4,12,130.4,130.4,97.8,65.2,97.8,65.2,117.8,71.5,39.6,46.5,56,20.7,12.9,19.8,19,36.2
2016,7,4,13,135.3,135.3,101.5,67.6,101.5,67.6,122.1,74.2,41.1,48.2,58.1,21.4,13.4,20.5,19.7,37.5
2016,7,4,14,129.7,129.7,97.3,64.8,97.3,64.8,117.1,71.1,39.4,46.3,55.7,20.6,12.8,19.7,18.8,36
2016,7,4,15,123.2,123.2,92.4,61.6,92.4,61.6,111.2,67.5,37.4,43.9,52.9,19.5,12.2,18.7,17.9,34.2
2016,7,4,16,112,112,84,56,84,56,101.1,61.4,34,40,48.1,17.8,11.1,17,16.3,31.1
2016,7,4,17,107.8,107.8,80.9,53.9,80.9,53.9,97.4,59.1,32.8,38.5,46.3,17.1,10.7,16.4,15.7,29.9
2016,7,4,18,114.6,114.6,85.9,57.3,85.9,57.3,103.4,62.8,34.8,40.9,49.2,18.2,11.4,17.4,16.6,31.8
2016,7,4,19,115.1,115.1,86.3,57.5,86.3,57.5,103.9,63.1,35,41,49.4,18.2,11.4,17.5,16.7,31.9
2016,7,4,20,117.5,117.5,88.1,58.7,88.1,58.7,106.1,64.4,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,7,4,21,109.7,109.7,82.3,54.9,82.3,54.9,99.1,60.2,33.3,39.1,47.1,17.4,10.9,16.7,15.9,30.4
2016,7,4,22,101,101,75.7,50.5,75.7,50.5,91.2,55.4,30.7,36,43.4,16,10,15.3,14.7,28
2016,7,4,23,95.6,95.6,71.7,47.8,71.7,47.8,86.4,52.4,29.1,34.1,41.1,15.2,9.5,14.5,13.9,26.5
2016,7,5,0,90.6,90.6,67.9,45.3,67.9,45.3,81.8,49.6,27.5,32.3,38.9,14.4,9,13.8,13.2,25.1
2016,7,5,1,88.1,88.1,66.1,44.1,66.1,44.1,79.6,48.3,26.8,31.4,37.8,14,8.7,13.4,12.8,24.5
2016,7,5,2,84.7,84.7,63.5,42.4,63.5,42.4,76.5,46.4,25.7,30.2,36.4,13.4,8.4,12.9,12.3,23.5
2016,7,5,3,82.8,82.8,62.1,41.4,62.1,41.4,74.8,45.4,25.2,29.5,35.6,13.1,8.2,12.6,12,23
2016,7,5,4,82.4,82.4,61.8,41.2,61.8,41.2,74.4,45.2,25,29.4,35.4,13.1,8.2,12.5,12,22.9
2016,7,5,5,84.6,84.6,63.4,42.3,63.4,42.3,76.4,46.4,25.7,30.2,36.3,13.4,8.4,12.9,12.3,23.5
2016,7,5,6,101.4,101.4,76,50.7,76,50.7,91.5,55.6,30.8,36.2,43.5,16.1,10,15.4,14.7,28.1
2016,7,5,7,120.9,120.9,90.7,60.5,90.7,60.5,109.2,66.3,36.7,43.1,51.9,19.2,12,18.4,17.6,33.5
2016,7,5,8,130.8,130.8,98.1,65.4,98.1,65.4,118.1,71.7,39.7,46.7,56.2,20.7,13,19.9,19,36.3
2016,7,5,9,131,131,98.2,65.5,98.2,65.5,118.2,71.8,39.8,46.7,56.2,20.8,13,19.9,19,36.3
2016,7,5,10,124.9,124.9,93.6,62.4,93.6,62.4,112.7,68.4,37.9,44.5,53.6,19.8,12.4,19,18.1,34.6
2016,7,5,11,119.9,119.9,89.9,60,89.9,60,108.3,65.7,36.4,42.8,51.5,19,11.9,18.2,17.4,33.3
2016,7,5,12,130.4,130.4,97.8,65.2,97.8,65.2,117.8,71.5,39.6,46.5,56,20.7,12.9,19.8,19,36.2
2016,7,5,13,135.3,135.3,101.5,67.6,101.5,67.6,122.1,74.2,41.1,48.2,58.1,21.4,13.4,20.5,19.7,37.5
2016,7,5,14,129.7,129.7,97.3,64.8,97.3,64.8,117.1,71.1,39.4,46.3,55.7,20.6,12.8,19.7,18.8,36
2016,7,5,15,123.2,123.2,92.4,61.6,92.4,61.6,111.2,67.5,37.4,43.9,52.9,19.5,12.2,18.7,17.9,34.2
2016,7,5,16,111.9,111.9,83.9,55.9,83.9,55.9,101,61.3,34,39.9,48,17.7,11.1,17,16.3,31
2016,7,5,17,107.8,107.8,80.9,53.9,80.9,53.9,97.4,59.1,32.8,38.5,46.3,17.1,10.7,16.4,15.7,29.9
2016,7,5,18,114.6,114.6,85.9,57.3,85.9,57.3,103.4,62.8,34.8,40.9,49.2,18.2,11.4,17.4,16.6,31.8
2016,7,5,19,114.9,114.9,86.2,57.5,86.2,57.5,103.8,63,34.9,41,49.3,18.2,11.4,17.5,16.7,31.9
2016,7,5,20,117.5,117.5,88.1,58.7,88.1,58.7,106.1,64.4,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,7,5,21,109.7,109.7,82.3,54.9,82.3,54.9,99.1,60.2,33.3,39.1,47.1,17.4,10.9,16.7,15.9,30.4
2016,7,5,22,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55.3,30.6,36,43.3,16,10,15.3,14.7,28
2016,7,5,23,95.6,95.6,71.7,47.8,71.7,47.8,86.4,52.4,29.1,34.1,41.1,15.2,9.5,14.5,13.9,26.5
2016,7,6,0,90.6,90.6,67.9,45.3,67.9,45.3,81.8,49.6,27.5,32.3,38.9,14.4,9,13.8,13.2,25.1
2016,7,6,1,88,88,66,44,66,44,79.5,48.3,26.7,31.4,37.8,14,8.7,13.4,12.8,24.4
2016,7,6,2,84.7,84.7,63.5,42.4,63.5,42.4,76.5,46.4,25.7,30.2,36.4,13.4,8.4,12.9,12.3,23.5
2016,7,6,3,82.8,82.8,62.1,41.4,62.1,41.4,74.8,45.4,25.2,29.5,35.6,13.1,8.2,12.6,12,23
2016,7,6,4,82.4,82.4,61.8,41.2,61.8,41.2,74.4,45.2,25,29.4,35.4,13.1,8.2,12.5,12,22.9
2016,7,6,5,84.6,84.6,63.4,42.3,63.4,42.3,76.4,46.4,25.7,30.2,36.3,13.4,8.4,12.9,12.3,23.5
2016,7,6,6,101.4,101.4,76,50.7,76,50.7,91.5,55.6,30.8,36.2,43.5,16.1,10,15.4,14.7,28.1
2016,7,6,7,120.9,120.9,90.7,60.5,90.7,60.5,109.2,66.3,36.7,43.1,51.9,19.2,12,18.4,17.6,33.5
2016,7,6,8,130.8,130.8,98.1,65.4,98.1,65.4,118.1,71.7,39.7,46.7,56.2,20.7,13,19.9,19,36.3
2016,7,6,9,131,131,98.2,65.5,98.2,65.5,118.2,71.8,39.8,46.7,56.2,20.8,13,19.9,19,36.3
2016,7,6,10,124.9,124.9,93.6,62.4,93.6,62.4,112.7,68.4,37.9,44.5,53.6,19.8,12.4,19,18.1,34.6
2016,7,6,11,119.9,119.9,89.9,60,89.9,60,108.3,65.7,36.4,42.8,51.5,19,11.9,18.2,17.4,33.3
2016,7,6,12,130.4,130.4,97.8,65.2,97.8,65.2,117.8,71.5,39.6,46.5,56,20.7,12.9,19.8,19,36.2
2016,7,6,13,135.3,135.3,101.5,67.6,101.5,67.6,122.1,74.2,41.1,48.2,58.1,21.4,13.4,20.5,19.7,37.5
2016,7,6,14,129.7,129.7,97.3,64.8,97.3,64.8,117.1,71.1,39.4,46.3,55.7,20.6,12.8,19.7,18.8,36
2016,7,6,15,123.1,123.1,92.3,61.5,92.3,61.5,111.1,67.5,37.4,43.9,52.8,19.5,12.2,18.7,17.9,34.1
2016,7,6,16,111.9,111.9,83.9,55.9,83.9,55.9,101,61.3,34,39.9,48,17.7,11.1,17,16.3,31
2016,7,6,17,107.7,107.7,80.8,53.9,80.8,53.9,97.2,59,32.7,38.4,46.2,17.1,10.7,16.4,15.7,29.9
2016,7,6,18,114.6,114.6,85.9,57.3,85.9,57.3,103.4,62.8,34.8,40.9,49.2,18.2,11.4,17.4,16.6,31.8
2016,7,6,19,114.9,114.9,86.2,57.5,86.2,57.5,103.8,63,34.9,41,49.3,18.2,11.4,17.5,16.7,31.9
2016,7,6,20,117.5,117.5,88.1,58.7,88.1,58.7,106.1,64.4,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,7,6,21,109.6,109.6,82.2,54.8,82.2,54.8,99,60.1,33.3,39.1,47.1,17.4,10.9,16.7,15.9,30.4
2016,7,6,22,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55.3,30.6,36,43.3,16,10,15.3,14.7,28
2016,7,6,23,95.6,95.6,71.7,47.8,71.7,47.8,86.4,52.4,29.1,34.1,41.1,15.2,9.5,14.5,13.9,26.5
2016,7,7,0,90.6,90.6,67.9,45.3,67.9,45.3,81.8,49.6,27.5,32.3,38.9,14.4,9,13.8,13.2,25.1
2016,7,7,1,88,88,66,44,66,44,79.5,48.3,26.7,31.4,37.8,14,8.7,13.4,12.8,24.4
2016,7,7,2,84.6,84.6,63.4,42.3,63.4,42.3,76.4,46.4,25.7,30.2,36.3,13.4,8.4,12.9,12.3,23.5
2016,7,7,3,82.7,82.7,62,41.3,62,41.3,74.7,45.3,25.1,29.5,35.5,13.1,8.2,12.6,12,22.9
2016,7,7,4,82.3,82.3,61.7,41.2,61.7,41.2,74.3,45.1,25,29.4,35.3,13,8.2,12.5,12,22.8
2016,7,7,5,84.6,84.6,63.4,42.3,63.4,42.3,76.4,46.4,25.7,30.2,36.3,13.4,8.4,12.9,12.3,23.5
2016,7,7,6,101.4,101.4,76,50.7,76,50.7,91.5,55.6,30.8,36.2,43.5,16.1,10,15.4,14.7,28.1
2016,7,7,7,120.8,120.8,90.6,60.4,90.6,60.4,109.1,66.2,36.7,43.1,51.9,19.1,12,18.3,17.6,33.5
2016,7,7,8,130.7,130.7,98,65.3,98,65.3,118,71.7,39.7,46.6,56.1,20.7,12.9,19.9,19,36.3
2016,7,7,9,131,131,98.2,65.5,98.2,65.5,118.2,71.8,39.8,46.7,56.2,20.8,13,19.9,19,36.3
2016,7,7,10,124.9,124.9,93.6,62.4,93.6,62.4,112.7,68.4,37.9,44.5,53.6,19.8,12.4,19,18.1,34.6
2016,7,7,11,119.8,119.8,89.8,59.9,89.8,59.9,108.1,65.7,36.4,42.7,51.4,19,11.9,18.2,17.4,33.2
2016,7,7,12,130.3,130.3,97.7,65.2,97.7,65.2,117.7,71.4,39.6,46.5,55.9,20.7,12.9,19.8,18.9,36.2
2016,7,7,13,135.1,135.1,101.4,67.6,101.4,67.6,122,74.1,41.1,48.2,58,21.4,13.4,20.5,19.6,37.5
2016,7,7,14,129.7,129.7,97.3,64.8,97.3,64.8,117.1,71.1,39.4,46.3,55.7,20.6,12.8,19.7,18.8,36
2016,7,7,15,123.1,123.1,92.3,61.5,92.3,61.5,111.1,67.5,37.4,43.9,52.8,19.5,12.2,18.7,17.9,34.1
2016,7,7,16,111.9,111.9,83.9,55.9,83.9,55.9,101,61.3,34,39.9,48,17.7,11.1,17,16.3,31
2016,7,7,17,107.7,107.7,80.8,53.9,80.8,53.9,97.2,59,32.7,38.4,46.2,17.1,10.7,16.4,15.7,29.9
2016,7,7,18,114.6,114.6,85.9,57.3,85.9,57.3,103.4,62.8,34.8,40.9,49.2,18.2,11.4,17.4,16.6,31.8
2016,7,7,19,114.9,114.9,86.2,57.5,86.2,57.5,103.8,63,34.9,41,49.3,18.2,11.4,17.5,16.7,31.9
2016,7,7,20,117.4,117.4,88,58.7,88,58.7,106,64.3,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,7,7,21,109.6,109.6,82.2,54.8,82.2,54.8,99,60.1,33.3,39.1,47.1,17.4,10.9,16.7,15.9,30.4
2016,7,7,22,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55.3,30.6,36,43.3,16,10,15.3,14.7,28
2016,7,7,23,95.6,95.6,71.7,47.8,71.7,47.8,86.4,52.4,29.1,34.1,41.1,15.2,9.5,14.5,13.9,26.5
2016,7,8,0,90.4,90.4,67.8,45.2,67.8,45.2,81.7,49.6,27.5,32.3,38.8,14.3,9,13.7,13.1,25.1
2016,7,8,1,88,88,66,44,66,44,79.5,48.3,26.7,31.4,37.8,14,8.7,13.4,12.8,24.4
2016,7,8,2,84.6,84.6,63.4,42.3,63.4,42.3,76.4,46.4,25.7,30.2,36.3,13.4,8.4,12.9,12.3,23.5
2016,7,8,3,82.7,82.7,62,41.3,62,41.3,74.7,45.3,25.1,29.5,35.5,13.1,8.2,12.6,12,22.9
2016,7,8,4,82.3,82.3,61.7,41.2,61.7,41.2,74.3,45.1,25,29.4,35.3,13,8.2,12.5,12,22.8
2016,7,8,5,84.5,84.5,63.3,42.2,63.3,42.2,76.3,46.3,25.7,30.1,36.3,13.4,8.4,12.8,12.3,23.4
2016,7,8,6,101.2,101.2,75.9,50.6,75.9,50.6,91.4,55.5,30.8,36.1,43.5,16,10,15.4,14.7,28.1
2016,7,8,7,120.8,120.8,90.6,60.4,90.6,60.4,109.1,66.2,36.7,43.1,51.9,19.1,12,18.3,17.6,33.5
2016,7,8,8,130.7,130.7,98,65.3,98,65.3,118,71.7,39.7,46.6,56.1,20.7,12.9,19.9,19,36.3
2016,7,8,9,130.8,130.8,98.1,65.4,98.1,65.4,118.1,71.7,39.7,46.7,56.2,20.7,13,19.9,19,36.3
2016,7,8,10,124.7,124.7,93.5,62.4,93.5,62.4,112.6,68.4,37.9,44.5,53.5,19.8,12.4,18.9,18.1,34.6
2016,7,8,11,119.8,119.8,89.8,59.9,89.8,59.9,108.1,65.7,36.4,42.7,51.4,19,11.9,18.2,17.4,33.2
2016,7,8,12,130.3,130.3,97.7,65.2,97.7,65.2,117.7,71.4,39.6,46.5,55.9,20.7,12.9,19.8,18.9,36.2
