Date,KAMCHAY,LRCHRUM,ATAY,TATAY,KIRIROM1,KIRIROM3
16/11/2009,37.33598,54.47643,42.83741,39.74359,3.0303245,2.418017
17/11/2009,34.876106,57.83358,45.43775,41.762947,2.9470532,2.3341587
18/11/2009,33.75281,57.64775,45.390938,40.303894,2.7673936,2.243428
19/11/2009,31.381922,55.117462,43.382446,38.35351,2.6213899,2.0726998
20/11/2009,28.74342,51.958225,40.847084,35.992954,2.5860195,1.8966491
21/11/2009,26.388594,47.759197,37.669277,33.018715,2.357003,1.7055782
22/11/2009,23.694113,43.045837,34.024467,29.777918,2.1319664,1.5294081
23/11/2009,21.026325,38.800037,30.724327,26.838305,1.9310274,1.3707268
24/11/2009,20.011864,35.09417,27.859606,24.25137,1.7497371,1.2276982
25/11/2009,19.015139,32.16555,25.487352,21.991276,1.5861951,1.0986701
26/11/2009,18.605867,29.800737,23.562988,20.090965,1.4385022,1.0365186
27/11/2009,17.01279,27.753323,21.89388,18.432281,1.3049812,1.0191312
28/11/2009,15.803082,25.937721,20.414377,17.146328,1.1884001,1.0080914
29/11/2009,13.981058,24.426943,19.158205,16.097485,1.1226789,0.9973417
30/11/2009,12.885099,23.455435,18.40222,15.22645,1.0712838,0.98677653
1/12/2009,11.890294,22.936256,18.076138,14.653796,1.0331033,0.97639024
2/12/2009,11.336769,22.594774,17.87794,14.292266,1.0038449,0.9661786
3/12/2009,11.1940155,22.323511,17.699345,14.075862,0.98850125,0.9561284
4/12/2009,11.223634,22.13463,17.525484,13.919818,0.97649,0.9462318
5/12/2009,11.091002,21.886465,17.33609,13.7595625,0.9649418,0.9364813
6/12/2009,10.874198,21.63884,17.133389,13.587381,0.95374185,0.92687106
7/12/2009,10.592851,21.410702,16.951284,13.4368925,0.94283617,0.9173952
8/12/2009,10.899438,21.211466,16.791687,13.303185,0.93218327,0.9080484
9/12/2009,11.446332,21.026514,16.644756,13.179298,0.9217867,0.8988541
10/12/2009,11.28599,20.806381,16.477907,13.036416,0.9117132,0.8907723
11/12/2009,11.044066,20.598972,16.304996,12.896573,0.90171605,0.88247424
12/12/2009,10.787804,20.397205,16.167498,12.773542,0.89185846,0.8736325
13/12/2009,10.548109,20.207047,16.010004,12.645911,0.88216364,0.86482173
14/12/2009,10.054102,19.98789,15.835817,12.502402,0.8726257,0.8561244
15/12/2009,10.239553,19.81926,15.69814,12.386909,0.86325514,0.8476717
16/12/2009,10.596332,19.659697,15.58121,12.2868185,0.8580419,0.84647214
17/12/2009,10.595872,19.532124,15.460434,12.1907835,0.8508863,0.8390334
18/12/2009,10.807991,19.392698,15.361266,12.119702,0.8423814,0.83352554
19/12/2009,11.005827,19.273693,15.241408,12.051898,0.9780834,0.82696277
20/12/2009,11.444958,19.513706,15.119974,12.291066,0.9586071,0.81970376
21/12/2009,11.668311,19.58179,15.007959,12.527629,0.89397025,0.8121573
22/12/2009,10.986351,19.179817,14.87166,12.223155,0.84304035,0.80480057
23/12/2009,10.101815,18.759014,14.718842,11.8576355,0.8250545,0.7976724
24/12/2009,9.686072,18.485693,14.564846,11.635251,0.81494087,0.7906721
25/12/2009,9.514116,18.229435,14.3963375,11.434641,0.8053795,0.78374594
26/12/2009,9.505377,17.999496,14.242897,11.292699,0.7960862,0.77682054
27/12/2009,9.871575,17.840929,14.119848,11.191106,0.7870292,0.769891
28/12/2009,9.699333,17.65818,13.979155,11.073734,0.77826166,0.7629684
29/12/2009,9.602235,17.503262,13.85677,10.963997,0.77093434,0.7560878
30/12/2009,9.55747,17.460333,13.765971,10.871089,0.7635037,0.74958384
31/12/2009,9.498234,17.326767,13.656708,11.135142,0.7589537,0.74490327
1/1/2010,9.306786,17.130249,13.543689,10.940081,0.7520342,0.7399234
2/1/2010,9.102557,16.975481,13.426298,10.691971,0.74387395,0.7334056
3/1/2010,8.909826,16.807919,13.313808,10.531572,0.7357465,0.72669584
4/1/2010,8.300222,16.651392,13.191222,10.40316,0.72776115,0.71999407
5/1/2010,8.315972,16.49304,13.082004,10.310926,0.7199207,0.713321
6/1/2010,8.254593,16.386463,12.98564,10.218394,0.7122504,0.7073982
7/1/2010,8.069732,16.279924,12.8972845,10.122738,0.7049313,0.7013413
8/1/2010,7.857724,16.179838,12.865937,10.039978,0.6978148,0.6949197
9/1/2010,7.7498856,16.145342,12.846653,9.9435215,0.6905683,0.6889792
10/1/2010,8.02973,16.144201,12.725855,9.854588,0.6833565,0.6825241
11/1/2010,8.122125,16.582153,13.208524,9.985376,0.6803151,0.68808705
12/1/2010,8.532845,16.36725,13.006969,9.974294,0.6763372,0.67903996
13/1/2010,8.634623,16.116827,12.811348,9.837586,0.67245597,0.6717402
14/1/2010,8.557432,15.8401575,12.6196165,9.7261095,0.6683532,0.66552305
15/1/2010,8.41551,15.705342,12.483699,9.649963,0.6656217,0.66163826
16/1/2010,7.329054,15.465111,12.320847,9.569117,0.664282,0.65721077
17/1/2010,7.032103,15.284032,12.175099,9.465369,0.6579097,0.6512494
18/1/2010,6.9266777,15.137804,12.043683,9.362192,0.65020627,0.6450351
19/1/2010,6.334883,14.9580345,11.894444,9.244957,0.64265126,0.63886285
20/1/2010,6.064641,14.749386,11.761575,9.139984,0.6352808,0.63273966
21/1/2010,21.959703,14.732767,11.704381,9.099156,0.62808573,0.6266662
22/1/2010,32.171726,15.145049,12.016151,9.810012,0.8817061,0.69053316
23/1/2010,24.964247,17.297157,14.0378475,10.851115,0.9305608,0.6751807
24/1/2010,18.838497,20.245676,16.949854,12.158706,0.9585967,0.71126693
25/1/2010,16.462866,20.583492,17.153782,11.648467,0.8630531,0.6771411
26/1/2010,14.901881,20.092466,16.802456,11.052882,0.7810235,0.6432179
27/1/2010,13.098649,19.64902,16.473091,10.551966,0.71918136,0.63255674
28/1/2010,11.564801,18.81991,15.716846,10.160098,0.66329515,0.62672997
29/1/2010,10.619914,17.851616,14.759491,9.77634,0.63428485,0.62119263
30/1/2010,9.381756,16.83259,13.782667,9.416709,0.62422544,0.61584026
31/1/2010,8.528161,16.012419,12.994727,9.154842,0.617122,0.610464
1/2/2010,8.054298,15.862616,12.50647,8.999271,0.6101534,0.6051912
2/2/2010,7.6861258,15.890255,12.372392,9.345927,0.6042655,0.6653379
3/2/2010,7.492961,15.520113,12.171943,9.205252,0.59792244,0.62805116
4/2/2010,7.2284064,15.141598,12.047873,8.93702,0.59159124,0.6071932
5/2/2010,6.8927755,14.857856,11.875305,8.798206,0.5861079,0.6013298
6/2/2010,6.728466,15.170763,12.249737,8.727257,0.58155227,0.59845597
7/2/2010,6.343534,16.792343,13.9845,8.671757,0.5759328,0.5936292
8/2/2010,6.2153525,16.59481,13.671844,8.598651,0.56994337,0.58762985
9/2/2010,6.0474067,15.682816,12.799131,8.514385,0.5641445,0.5815622
10/2/2010,5.932719,14.912007,12.052919,8.433597,0.5583665,0.5755926
11/2/2010,5.80302,14.513592,11.72845,8.356697,0.5526525,0.5697628
12/2/2010,5.651993,14.243712,11.488072,8.2743225,0.5470306,0.5639938
13/2/2010,5.6061597,14.051298,11.336331,8.190095,0.5414974,0.5583045
14/2/2010,5.5455747,13.923222,11.219145,8.108599,0.5360479,0.55269986
15/2/2010,5.47948,13.8186455,11.118188,8.034727,0.5306786,0.54717594
16/2/2010,5.375978,13.703502,11.030577,7.9610257,0.52542317,0.5417995
17/2/2010,5.4340506,13.61187,10.95432,7.8865623,0.5202769,0.536594
18/2/2010,5.0343556,13.486787,10.877048,7.810166,0.5154358,0.5315415
19/2/2010,4.9726405,13.354914,10.775437,7.73208,0.51043195,0.52636915
20/2/2010,5.081025,13.221459,10.672672,7.6596036,0.50540346,0.52120036
21/2/2010,5.1562862,13.130663,10.59196,7.5971255,0.50157475,0.5162042
22/2/2010,5.1781225,13.15468,10.568584,7.5554147,0.50101,0.51354337
23/2/2010,5.336256,13.761817,11.218022,7.7183394,0.50113815,0.53728735
24/2/2010,5.1830263,14.487586,11.991997,7.8852544,0.51076424,0.5303346
25/2/2010,5.2054667,14.580966,12.013327,7.8506045,0.5047249,0.52070844
26/2/2010,5.0312233,14.249154,11.694783,7.698062,0.49993506,0.5162036
27/2/2010,4.7493386,13.711356,11.1804695,7.5826435,0.49536198,0.5120266
28/2/2010,4.6848216,13.238723,10.740931,7.500093,0.49018717,0.50708723
1/3/2010,4.50513,12.919052,10.454846,7.4250975,0.4852444,0.50203645
2/3/2010,4.433505,12.752684,10.323547,7.35274,0.48013237,0.49703237
3/3/2010,4.4012957,12.644385,10.22241,7.283332,0.4750511,0.49214327
4/3/2010,4.4653044,12.530819,10.119816,7.2144423,0.47012907,0.487466
5/3/2010,4.2825813,12.371836,10.008712,7.1416764,0.46525848,0.48271304
6/3/2010,4.21506,12.261357,9.911845,7.076351,0.46067217,0.47797927
7/3/2010,4.1532426,12.122665,9.808919,7.0100474,0.45613247,0.4732936
8/3/2010,4.0767446,11.984802,9.6999445,6.936992,0.45146504,0.46865436
9/3/2010,4.041697,11.869029,9.60668,6.874025,0.44681093,0.46408427
10/3/2010,4.002371,11.73714,9.510729,6.8120537,0.44233817,0.45954624
11/3/2010,4.0059857,11.646206,9.420862,6.747921,0.43796742,0.45526296
12/3/2010,3.9867644,11.57766,9.346051,6.6946177,0.4367229,0.45205307
13/3/2010,3.9286728,11.428773,9.26808,6.6370506,0.4334576,0.44802794
14/3/2010,3.8756785,11.326515,9.180802,6.5732713,0.42906407,0.44375283
15/3/2010,3.854112,11.224537,9.097081,6.511599,0.42461526,0.43949994
16/3/2010,3.8207316,11.13913,9.017658,6.4517493,0.42050543,0.43533933
17/3/2010,3.7824278,11.026673,8.931427,6.3952003,0.41657507,0.43172607
18/3/2010,3.7102964,10.966474,8.876974,6.3386827,0.41256335,0.42815444
19/3/2010,3.64315,10.857179,8.819923,6.288756,0.4084744,0.42528468
20/3/2010,3.5844688,10.777358,8.739656,6.234423,0.404401,0.42149878
21/3/2010,3.5377498,10.749959,8.670421,6.18259,0.4003986,0.4175325
22/3/2010,3.5080848,10.669954,8.615748,6.1475334,0.3964164,0.41365325
23/3/2010,3.4846802,10.635372,8.569605,6.1238,0.39256617,0.4103823
24/3/2010,3.4469128,10.625822,8.527367,6.2798905,0.3891502,0.44509363
25/3/2010,3.401329,10.591892,8.54425,6.1669364,0.38565361,0.42369565
26/3/2010,3.3675973,10.859916,8.863261,6.1495566,0.38220742,0.41326532
27/3/2010,103.52568,10.973415,8.978295,6.12174,0.3790645,0.40897113
28/3/2010,158.46861,12.059649,9.016605,6.6344414,0.49075454,0.5411123
29/3/2010,111.86209,12.602506,9.423876,9.736973,1.2847449,1.0640248
30/3/2010,85.16861,12.590128,9.468962,10.488562,1.315616,1.0116786
31/3/2010,67.58196,12.700634,9.669728,9.5707655,1.1990461,0.9112659
1/4/2010,58.060287,12.670811,9.648794,9.378549,1.150658,0.9536203
2/4/2010,53.85855,13.760702,10.548754,9.470958,1.1360276,0.92823076
3/4/2010,49.823776,18.768093,15.268655,10.518473,1.1551945,1.2259954
4/4/2010,46.626106,23.000092,18.679403,11.155189,1.114847,1.326323
5/4/2010,43.568546,25.634468,20.52565,11.202488,1.0117078,1.2303846
6/4/2010,40.137276,34.42948,28.38092,14.123541,1.0338652,1.4388765
7/4/2010,37.345325,35.99862,29.71217,14.550801,0.91389394,1.3098912
8/4/2010,32.98502,33.504013,28.018644,13.44173,0.7888216,1.2208223
9/4/2010,29.766146,30.220036,25.38398,12.288715,0.66880935,1.0845708
10/4/2010,26.376734,27.909952,23.333136,11.2102995,0.6183155,0.9606285
11/4/2010,23.410503,31.57729,26.785456,11.916155,0.5692535,0.9273871
12/4/2010,20.68392,31.220264,26.513083,11.596915,0.51220584,0.80028975
13/4/2010,18.069733,27.699303,23.667076,10.500147,0.47077194,0.68079185
14/4/2010,15.695735,24.180391,20.779068,9.379523,0.45750234,0.5612018
15/4/2010,13.780329,21.18793,18.26201,8.440411,0.45159832,0.5124257
16/4/2010,11.627334,18.922232,16.239151,7.748172,0.4463387,0.5004922
17/4/2010,9.973407,18.209593,15.589802,7.5502615,0.4417186,0.49621946
18/4/2010,8.806116,20.630432,17.759548,7.7555466,0.44047812,0.49515817
19/4/2010,8.924831,27.377033,23.964981,8.679045,0.4421766,0.5779316
20/4/2010,8.8759365,31.048605,27.502748,9.312136,0.44149524,0.63193405
21/4/2010,9.227794,39.33134,35.02354,12.642876,0.5068552,0.7777077
22/4/2010,14.585114,48.194263,42.878483,15.328969,0.8652161,0.93930304
23/4/2010,18.847456,51.823753,45.8673,17.034945,1.0718374,0.9900304
24/4/2010,21.921488,49.90867,44.13854,16.918266,1.0758711,0.9681198
25/4/2010,24.625057,46.466557,40.816795,15.818794,1.0561264,0.89030457
26/4/2010,25.142021,62.750687,55.09518,17.588316,1.2543759,1.0595299
27/4/2010,26.699593,64.96528,56.673378,17.117493,1.1482376,0.9558308
28/4/2010,24.607903,59.89571,52.474792,15.261539,0.9808439,0.81518793
29/4/2010,22.668673,57.57111,50.51777,13.917699,0.83525467,0.6843099
30/4/2010,20.30819,59.85496,51.947937,14.163859,0.8181027,0.6377961
1/5/2010,20.653116,61.936867,53.348022,14.640579,0.8512421,0.6788294
2/5/2010,21.63095,72.75241,61.997726,18.273533,0.9547789,0.7578494
3/5/2010,23.287745,86.44312,73.61571,24.389648,1.266055,1.1363919
4/5/2010,24.332613,99.1326,84.693375,29.620768,1.5029587,1.309633
5/5/2010,25.87067,113.4763,97.08388,34.867233,1.5677999,1.231464
6/5/2010,27.566763,126.5496,107.3144,37.17786,1.8825669,1.2696751
7/5/2010,29.757875,124.82696,105.331696,35.796036,2.5424113,1.3376441
8/5/2010,32.137127,117.5293,99.57436,33.74021,2.66339,1.268051
9/5/2010,32.1385,108.05623,91.78038,30.659075,2.4212236,1.1359059
10/5/2010,29.421787,98.55058,83.78018,27.554192,2.235152,1.0065666
11/5/2010,26.543116,89.99445,76.71429,24.906584,1.9966673,0.8829452
12/5/2010,23.653563,82.23403,70.273674,22.180635,1.7597454,0.7881487
13/5/2010,22.469208,75.04745,64.19093,19.79293,1.5597044,0.6853845
14/5/2010,23.21362,77.78059,66.59191,19.017061,1.6721011,0.8010675
15/5/2010,24.051104,79.25374,68.4794,18.545086,2.1051254,0.8863066
16/5/2010,26.74067,87.993126,75.46665,19.806435,2.0131254,0.8946793
17/5/2010,29.32092,94.210976,80.632225,22.031271,2.167197,1.1368052
18/5/2010,29.966797,113.82255,97.19021,22.678425,2.0454855,1.3991045
19/5/2010,28.261717,117.48159,100.16599,21.770378,1.8832438,1.4000597
20/5/2010,27.098959,111.28872,95.06241,20.366724,1.7331072,1.2709962
21/5/2010,27.318966,115.97487,98.5757,23.092691,2.2180684,1.8471615
22/5/2010,28.84087,120.32476,102.25911,23.858484,2.1795561,1.9810492
23/5/2010,36.702663,117.825325,100.17019,22.875168,2.4828458,2.0709143
24/5/2010,46.96439,116.3935,98.71448,23.988434,2.9434795,2.350169
25/5/2010,54.795506,121.20437,102.51984,26.674423,3.3153546,2.8413007
26/5/2010,56.106174,120.20092,101.16776,28.857113,3.4766731,3.057352
27/5/2010,58.07514,128.7481,108.29184,32.09352,3.3190317,2.9246275
28/5/2010,62.995117,133.00365,111.3945,33.388706,3.3050036,2.822733
29/5/2010,65.27992,142.2789,119.072754,38.567184,3.5925488,3.4866142
30/5/2010,64.83476,145.7305,121.820435,42.41897,3.9679248,3.8144746
31/5/2010,64.78027,142.31866,119.50089,42.670773,4.5942492,3.8079066
1/6/2010,65.32046,133.29797,112.15865,41.759613,4.69317,3.9384582
2/6/2010,62.882305,124.052925,104.394615,40.521095,4.7960587,4.0004086
3/6/2010,59.92808,117.492546,99.06526,38.35101,4.445277,3.6479623
4/6/2010,58.50091,111.76878,93.73602,38.115788,4.1155076,3.485676
5/6/2010,57.17813,111.76031,93.329056,38.746292,4.1775684,3.6108887
6/6/2010,56.232845,113.94323,93.68341,41.024395,4.5464506,3.8549714
7/6/2010,59.883663,125.07757,101.89796,43.839386,4.81542,4.6372504
8/6/2010,65.361664,127.98237,104.53204,44.133755,4.561883,4.7981653
9/6/2010,66.907875,126.990135,103.70441,44.468678,4.7194576,4.969771
10/6/2010,68.44137,124.90342,101.50129,45.726673,4.706246,4.8908014
11/6/2010,67.64068,124.353516,101.35567,48.612926,5.126734,4.949339
12/6/2010,66.209465,126.84202,103.31355,54.051052,5.3807445,5.462848
13/6/2010,62.991623,126.7624,103.45526,55.585083,5.570468,5.3743815
14/6/2010,60.82061,124.28462,101.018456,54.29869,5.1752024,5.043439
15/6/2010,58.57813,118.00476,96.19839,52.64351,5.164811,4.616799
16/6/2010,58.080063,110.430824,90.1756,53.88667,5.2428913,4.7516313
17/6/2010,63.549206,113.02434,92.09053,56.526287,5.1179285,4.4864497
18/6/2010,70.08454,125.23656,101.60683,64.18967,5.7442617,4.9942718
19/6/2010,80.582985,135.811,109.88248,68.08887,5.8421283,5.2968554
20/6/2010,90.11841,140.92302,113.64436,70.08157,6.187241,5.713689
21/6/2010,97.39985,147.99751,120.26067,71.9104,6.5353856,6.0921474
22/6/2010,111.04068,151.58394,123.16456,74.75564,6.9906745,6.0682154
23/6/2010,132.98201,165.06061,133.28789,87.99392,8.722956,7.477988
24/6/2010,141.28235,181.37724,145.24548,93.93946,9.268904,8.571212
25/6/2010,142.54442,202.51738,162.08748,101.74849,9.350595,8.694478
26/6/2010,135.1648,201.58307,160.96272,102.531906,9.081631,8.59462
27/6/2010,132.09476,193.89294,154.11363,101.164474,8.6252365,8.408314
28/6/2010,126.5564,197.96503,158.3952,102.568954,9.06642,8.7002945
29/6/2010,126.97082,199.76611,159.99722,102.61337,9.367257,9.137646
30/6/2010,132.22038,209.81302,168.24461,116.17393,10.333865,9.380772
1/7/2010,136.86455,229.51064,182.92542,132.262,11.366704,9.763989
2/7/2010,136.16756,236.2741,188.12321,135.2761,11.163169,10.182787
3/7/2010,136.02443,234.00119,186.18977,131.10265,10.442479,9.582634
4/7/2010,135.76964,230.22989,182.79619,126.86349,10.380719,9.805052
5/7/2010,141.05093,230.37498,184.01562,127.344055,10.872929,10.392917
6/7/2010,143.2197,230.31548,184.6556,125.90986,10.346378,10.378236
7/7/2010,141.73923,237.37746,190.0563,123.4042,10.50637,10.767004
8/7/2010,130.80022,221.23538,177.18364,113.047516,9.61069,9.857065
9/7/2010,119.19536,217.38794,174.30185,109.05469,8.821795,9.763412
10/7/2010,114.55679,212.06235,169.94292,105.95575,9.299226,9.30477
11/7/2010,113.32391,200.23288,160.42688,101.19109,9.198051,8.98342
12/7/2010,111.73909,193.61847,155.05315,97.316444,8.817716,8.807794
13/7/2010,110.591354,189.49754,152.06721,94.429695,9.222978,8.7737
14/7/2010,110.57511,183.22337,147.5074,92.52261,9.194963,8.681893
15/7/2010,113.0919,173.6856,139.69218,92.52377,9.722913,8.591082
16/7/2010,114.14114,172.526,138.37689,95.51019,9.653679,8.147317
17/7/2010,118.63574,172.82555,138.39473,95.29629,9.702488,8.228287
18/7/2010,135.7451,176.6604,140.88144,99.66018,11.00437,9.054586
19/7/2010,145.8894,186.33337,148.99332,106.27228,11.623663,10.284165
20/7/2010,143.26169,182.15459,145.05281,106.848595,10.941313,10.416271
21/7/2010,144.4122,174.66411,139.51749,102.197395,11.011586,9.911478
22/7/2010,134.8115,161.9606,129.62424,94.01842,11.035159,9.097243
23/7/2010,125.37083,152.17317,121.54863,87.87554,10.796695,8.335436
24/7/2010,124.2066,146.84973,117.86686,83.65554,10.388219,7.839898
25/7/2010,122.32435,151.79463,119.11786,84.21114,10.4129,7.615393
26/7/2010,121.25894,181.75804,143.13579,90.72477,9.925376,7.4845133
27/7/2010,122.556305,191.37444,151.3054,88.83036,9.42853,6.974679
28/7/2010,123.9889,231.77296,184.83344,101.64862,9.804806,7.0955873
29/7/2010,134.98741,271.315,216.43758,118.92595,11.850779,8.985696
30/7/2010,148.63194,276.66425,220.21518,121.68774,13.568662,9.618766
31/7/2010,152.13817,268.8096,214.17706,119.52224,13.131337,9.91631
1/8/2010,142.09598,257.68484,205.74374,113.786804,12.577804,9.71006
2/8/2010,131.62196,253.68132,203.23923,111.595856,12.321581,9.4089
3/8/2010,134.92848,248.29846,198.43585,113.175064,12.328831,9.237437
4/8/2010,146.18689,258.5854,204.41905,128.51329,13.552167,10.384428
5/8/2010,142.90767,266.46896,210.48784,132.75452,13.114015,9.9699335
6/8/2010,131.07047,259.87167,204.80212,129.47786,12.302708,9.139855
7/8/2010,121.20447,247.48747,196.04181,121.455635,11.550048,8.606917
8/8/2010,113.95894,227.2121,179.58682,110.61122,10.498412,7.7760024
9/8/2010,116.11175,233.91388,184.66808,112.80141,10.627805,7.95997
10/8/2010,115.957275,262.92886,208.44827,119.45491,10.386094,7.9530864
11/8/2010,116.65856,277.1462,219.03204,121.462135,10.062871,7.9882126
12/8/2010,120.67494,286.64807,226.35532,123.55399,9.704384,8.574091
13/8/2010,126.59225,292.1896,230.55154,128.57959,10.401061,9.882746
14/8/2010,127.467026,308.22183,243.25763,132.7587,10.520595,10.049639
15/8/2010,119.369804,292.68652,232.13705,125.67095,9.711152,9.201482
16/8/2010,111.75042,285.89392,227.75064,122.42612,9.747596,8.461346
17/8/2010,108.507454,291.5315,232.82622,130.31299,10.158479,8.977663
18/8/2010,112.27334,295.73462,237.1519,127.70482,10.8914,8.846628
19/8/2010,111.86342,283.5377,228.05963,119.85214,10.696222,8.537124
20/8/2010,105.52408,276.24792,222.66235,115.27991,9.87674,8.190698
21/8/2010,103.282265,261.80383,211.01653,106.67426,9.238771,7.7825613
22/8/2010,109.205635,276.8026,221.3712,114.24503,11.341956,8.270053
23/8/2010,115.77099,315.86975,253.42305,125.48895,11.984216,8.973711
24/8/2010,121.96634,296.7703,237.89868,119.231895,12.22749,8.443762
25/8/2010,140.77664,294.59695,235.08243,125.27384,13.987682,8.6712265
26/8/2010,158.55812,322.15842,256.2119,146.225,14.831659,9.707469
27/8/2010,154.78514,322.01288,256.09918,148.71622,14.4508915,9.697081
28/8/2010,145.13574,299.223,237.8746,138.9204,13.627937,8.929987
29/8/2010,138.18813,272.43533,216.7676,127.937904,13.021667,8.530012
30/8/2010,132.65611,250.26231,198.82372,118.86287,12.365122,7.8175364
31/8/2010,124.41522,240.31346,190.26529,114.454056,11.7527,7.510864
1/9/2010,116.97493,237.46616,187.844,115.09177,10.955836,7.3298006
2/9/2010,114.393585,224.11238,177.0314,112.66713,10.86589,6.885848
3/9/2010,116.751236,220.48528,174.76172,113.57315,10.509149,6.943962
4/9/2010,120.05807,212.43729,167.80156,115.255486,10.837757,7.071224
5/9/2010,122.804794,207.12767,163.54555,114.91177,10.672235,7.576335
6/9/2010,124.497574,211.71988,166.86961,122.03587,10.461855,7.9372735
7/9/2010,120.17759,218.87402,172.4871,127.23168,10.372644,7.917145
8/9/2010,113.92302,216.31487,170.67946,123.03661,9.606946,7.3121047
9/9/2010,110.07745,223.72902,176.07336,127.84902,9.958127,7.7886105
10/9/2010,111.508644,229.3317,180.93767,131.67375,9.794819,8.382818
11/9/2010,111.2468,225.12077,177.78648,128.37086,9.520211,8.514477
12/9/2010,118.5984,227.70984,180.00542,125.839905,9.499832,8.373131
13/9/2010,126.59591,241.17993,190.95288,134.23988,10.227724,9.578529
14/9/2010,130.84709,234.30173,186.62682,128.38464,9.85082,8.9473095
15/9/2010,132.47806,231.01178,184.94054,130.1322,11.549143,8.882594
16/9/2010,131.05023,234.75566,188.56743,128.63504,11.215578,8.073757
17/9/2010,125.63861,236.90836,191.49864,123.34289,10.697213,7.5106645
18/9/2010,117.30457,239.20872,192.77155,127.775314,9.788004,6.840478
19/9/2010,118.200035,265.4494,213.2036,144.76288,10.264726,6.7180815
20/9/2010,120.83823,296.58542,235.46399,177.17113,11.349746,8.111137
21/9/2010,127.98225,292.74188,233.71387,176.69563,11.679427,8.666813
22/9/2010,123.83569,267.2571,213.61174,160.3668,10.693229,7.949716
23/9/2010,112.16274,242.10579,193.75803,145.32779,9.646894,7.144383
24/9/2010,104.06261,227.94354,182.5304,132.95952,9.044524,6.9391875
25/9/2010,105.85634,225.96796,181.19168,130.7529,10.063182,7.622329
26/9/2010,105.38773,230.83302,184.03648,124.5058,9.424638,8.1337595
27/9/2010,100.84147,224.07892,179.05113,118.572815,8.697264,7.6730223
28/9/2010,105.985306,235.34586,189.10161,122.60977,10.087088,7.640393
29/9/2010,113.7268,263.17792,212.03609,129.49707,10.671977,7.724328
30/9/2010,117.58037,299.29443,240.35722,137.21921,11.632581,8.041762
1/10/2010,124.64172,304.79312,246.70026,142.81891,11.989331,8.553845
2/10/2010,143.17168,312.4249,251.97429,154.88835,13.814558,8.472325
3/10/2010,152.0785,318.874,259.19406,152.36073,15.034874,8.86269
4/10/2010,161.46967,305.35263,247.19377,154.58049,16.360552,9.0782795
5/10/2010,172.36478,341.14273,280.62128,153.22035,15.877206,9.217305
6/10/2010,167.88777,337.7588,276.5392,154.75203,14.799284,9.004717
7/10/2010,166.83,329.10663,268.60266,153.28905,14.765945,9.11226
8/10/2010,173.10403,325.14246,266.30826,145.82355,15.314332,8.438612
9/10/2010,174.10823,296.7659,242.9862,134.96826,14.630124,7.7867713
10/10/2010,175.29834,281.67862,231.1629,127.200874,15.339979,7.159053
11/10/2010,165.16356,262.87198,215.24097,117.90048,13.954687,6.4602523
12/10/2010,173.07468,249.77141,203.21895,118.67615,13.464158,6.3258605
13/10/2010,207.18942,301.40082,241.91225,155.44379,14.937478,7.7116
14/10/2010,224.37045,376.72626,303.73157,190.30615,17.307285,10.284871
15/10/2010,227.20631,414.0461,334.05972,193.64836,16.359278,10.013051
16/10/2010,226.65166,556.90784,447.9338,229.64275,15.160669,10.1530695
17/10/2010,228.64287,611.707,490.52234,242.11871,15.095167,11.074904
18/10/2010,227.17896,593.70105,475.67953,244.9896,15.839061,11.141751
19/10/2010,215.86032,547.4269,438.44553,229.67395,14.842599,10.652536
20/10/2010,197.56607,506.4572,405.32364,211.94899,13.571518,9.961359
21/10/2010,180.0285,473.17062,377.9522,203.8316,13.067597,9.64717
22/10/2010,164.5434,434.61612,347.11285,192.42343,12.139854,9.044278
23/10/2010,167.19815,422.25214,336.2641,194.53598,12.964771,10.260284
24/10/2010,167.69798,387.47513,308.14587,183.17331,13.077164,9.496508
25/10/2010,163.54567,354.27155,282.78915,166.91699,12.8001375,8.681865
26/10/2010,155.5209,326.32675,260.81122,154.56725,12.660298,8.042845
27/10/2010,149.90305,313.78992,249.92882,149.5542,12.60098,7.8163257
28/10/2010,153.18471,305.84283,244.04866,148.27478,12.560564,8.524051
29/10/2010,165.45576,328.78485,261.48303,153.18529,13.0742,8.867367
30/10/2010,184.20439,340.8215,268.65097,168.7202,15.537304,10.750856
31/10/2010,182.1064,314.06,247.13391,161.11255,14.930558,9.87318
1/11/2010,167.70728,283.62607,223.38402,145.15283,13.428857,8.892925
2/11/2010,166.18561,259.06693,204.09396,136.60767,13.605823,8.574264
3/11/2010,162.92967,238.73653,188.38551,126.825584,12.628668,7.893981
4/11/2010,156.69328,222.63644,175.6772,118.66915,12.400467,7.485012
5/11/2010,149.11198,207.09297,163.49677,111.3387,11.903583,7.075909
6/11/2010,135.5804,188.13986,148.78345,101.73349,10.718405,6.4120708
7/11/2010,122.84632,169.42741,134.05441,91.69335,9.682783,5.7624936
8/11/2010,111.01669,152.68639,120.87521,82.65316,8.711443,5.176052
9/11/2010,105.994514,137.69951,108.85134,74.60329,7.8579354,4.6497416
10/11/2010,103.042786,135.84448,105.51347,79.29594,8.361034,4.7766967
11/11/2010,104.196976,127.77645,99.69816,76.22408,8.472008,4.6105933
12/11/2010,99.64285,121.17834,94.97483,69.67188,7.738014,4.1831226
13/11/2010,90.874954,116.184395,90.504105,64.583824,7.0238075,3.764465
